activity_code,main_asset_category,main_asset_subcategory,main_asset_unit_type,main_asset_unit_count,asset_type,asset_category,asset_subcategory,asset_coverage_code,asset_name,asset_unit_type,asset_unit_count,asset_unit_cost,asset_parameter_type,asset_details_raw,asset_loc_code,asset_loc_unit_code,asset_loc_unit_type,asset_loc_unit_count,asset_loc_unit_cost_total,asset_loc_overflow_json
75255756,4.0,64.0,2.0,1.0,,,,,,,,,,,,,,,,
75257255,4.0,64.0,2.0,1.0,,,,,,,,,,,,,,,,
75275555,,,,,,,,,,,,,,,,,,,,
75294235,,,,,,,,,,,,,,,,,,,,
75294410,,,,,,,,,,,,,,,,,,,,
75294625,,,,,,,,,,,,,,,,,,,,
75312020,,,,,,,,,,,,,,,,,,,,
75322416,,,,,,,,,,,,,,,,,,,,
75323391,,,,,,,,,,,,,,,,,,,,
75325959,,,,,,,,,,,,,,,,,,,,
75328306,,,,,,,,,,,,,,,,,,,,
75331446,,,,,,,,,,,,,,,,,,,,
75349346,,,,,,,,,,,,,,,,,,,,
75353346,,,,,,,,,,,,,,,,,,,,
75354644,,,,,,,,,,,,,,,,,,,,
76461811,,,,,,,,,,,,,,,,,,,,
76462441,,,,,,,,,,,,,,,,,,,,
76698976,,,,,,,,,,,,,,,,,,,,
76703657,,,,,,,,,,,,,,,,,,,,
76704083,,,,,,,,,,,,,,,,,,,,
76705157,,,,,,,,,,,,,,,,,,,,
77286198,,,,,,,,,,,,,,,,,,,,
77287053,,,,,,,,,,,,,,,,,,,,
77289697,,,,,,,,,,,,,,,,,,,,
77292412,,,,,,,,,,,,,,,,,,,,
77297559,,,,,,,,,,,,,,,,,,,,
77300674,,,,,,,,,,,,,,,,,,,,
77301930,,,,,,,,,,,,,,,,,,,,
78552977,,,,,,,,,,,,,,,,,,,,
78554343,,,,,,,,,,,,,,,,,,,,
78559962,,,,,,,,,,,,,,,,,,,,
78561042,,,,,,,,,,,,,,,,,,,,
78564178,,,,,,,,,,,,,,,,,,,,
78569662,,,,,,,,,,,,,,,,,,,,
78578696,,,,,,,,,,,,,,,,,,,,
78580224,,,,,,,,,,,,,,,,,,,,
78601505,,,,,2.0,453.0,1299.0,A,,2.0,1.0,3500.0,746.0,,430989.0,,,1.0,,
78604257,,,,,2.0,453.0,1299.0,A,,2.0,1.0,3500.0,746.0,,430989.0,,,1.0,,
78609872,,,,,2.0,453.0,1299.0,A,,2.0,1.0,3500.0,746.0,,430989.0,,,1.0,,
78613107,,,,,2.0,453.0,1299.0,A,,2.0,1.0,3500.0,746.0,,430989.0,,,1.0,,
78615582,,,,,2.0,453.0,1299.0,A,,2.0,1.0,3500.0,746.0,,430989.0,,,1.0,,
78617734,,,,,2.0,453.0,1299.0,A,,2.0,1.0,3500.0,746.0,,430989.0,,,1.0,,
78620400,,,,,2.0,453.0,1299.0,A,,2.0,1.0,3500.0,746.0,,430989.0,,,1.0,,
78641312,,,,,2.0,453.0,1299.0,A,,2.0,1.0,3500.0,746.0,,430993.0,,,1.0,,
78641914,,,,,2.0,453.0,1299.0,A,,2.0,1.0,3500.0,746.0,,430993.0,,,1.0,,
78643179,,,,,2.0,453.0,1299.0,A,,2.0,1.0,3500.0,746.0,,430993.0,,,1.0,,
78644032,,,,,2.0,453.0,1299.0,A,,2.0,1.0,3500.0,746.0,,430993.0,,,1.0,,
78645552,,,,,2.0,453.0,1299.0,A,,2.0,1.0,3500.0,746.0,,430993.0,,,1.0,,
78646233,,,,,2.0,453.0,1299.0,A,,2.0,1.0,3500.0,746.0,,430993.0,,,1.0,,
78647015,,,,,2.0,453.0,1299.0,A,,2.0,1.0,3500.0,746.0,,430993.0,,,1.0,,
78648064,,,,,2.0,453.0,1299.0,A,,2.0,1.0,3500.0,746.0,,430993.0,,,1.0,,
78875727,,,,,2.0,453.0,1299.0,A,,2.0,1.0,3500.0,746.0,,430992.0,,,1.0,,
78876785,,,,,2.0,453.0,1299.0,A,,2.0,1.0,3500.0,746.0,,430992.0,,,1.0,,
78878074,,,,,2.0,453.0,1299.0,A,,2.0,1.0,3500.0,746.0,,430992.0,,,1.0,,
78879434,,,,,2.0,453.0,1299.0,A,,2.0,1.0,3500.0,746.0,,430992.0,,,1.0,,
78880428,,,,,2.0,453.0,1299.0,A,,2.0,1.0,3500.0,746.0,,430992.0,,,1.0,,
78881276,,,,,2.0,453.0,1299.0,A,,2.0,1.0,3500.0,746.0,,430992.0,,,1.0,,
78882332,,,,,2.0,453.0,1299.0,A,,2.0,1.0,3500.0,746.0,,430992.0,,,1.0,,
78884062,,,,,2.0,453.0,1299.0,A,,2.0,1.0,3500.0,746.0,,430992.0,,,1.0,,
78884889,,,,,2.0,453.0,1299.0,A,,2.0,1.0,3500.0,746.0,,430992.0,,,1.0,,
78886005,,,,,2.0,453.0,1299.0,A,,2.0,1.0,3500.0,746.0,,430992.0,,,1.0,,
78917231,,,,,,,,,,,,,,,,,,,,
79237654,,,,,2.0,454.0,1300.0,A,,2.0,1.0,20000.0,747.0,,430989.0,,,1.0,,
79317537,,,,,2.0,454.0,1300.0,A,,2.0,1.0,20000.0,747.0,,430992.0,,,1.0,,
79332065,,,,,2.0,454.0,1300.0,A,,2.0,1.0,20000.0,747.0,,430989.0,,,1.0,,
79335950,,,,,2.0,454.0,1300.0,A,,2.0,1.0,20000.0,747.0,,430989.0,,,1.0,,
79348922,,,,,2.0,10.0,1366.0,A,,2.0,1.0,750000.0,813.0,,430989.0,,,1.0,,
79353837,,,,,2.0,10.0,1366.0,A,,2.0,1.0,750000.0,813.0,,430993.0,,,1.0,,
79363505,,,,,2.0,103.0,38.0,A,,2.0,1.0,220000.0,34.0,,430989.0,,,1.0,,
79365864,,,,,2.0,103.0,1242.0,A,,2.0,1.0,220000.0,688.0,,430989.0,,,1.0,,
79369799,,,,,,,,,,,,,,,,,,,,
79375285,,,,,,,,,,,,,,,,,,,,
79384817,104.0,47.0,2.0,1.0,,,,,,,,,,,,,,,,
79391636,,,,,,,,,,,,,,,,,,,,
79401041,,,,,2.0,4.0,64.0,A,,2.0,1.0,860000.0,58.0,,430989.0,,,1.0,,
79403471,,,,,2.0,4.0,64.0,A,,2.0,1.0,940000.0,58.0,,430989.0,,,1.0,,
79405935,,,,,2.0,4.0,64.0,A,,2.0,1.0,657000.0,58.0,,430989.0,,,1.0,,
79407176,,,,,2.0,4.0,64.0,A,,2.0,1.0,650000.0,58.0,,430989.0,,,1.0,,
79408265,,,,,2.0,4.0,64.0,A,,2.0,1.0,730000.0,58.0,,430989.0,,,1.0,,
79409823,,,,,2.0,4.0,64.0,A,,2.0,1.0,730000.0,58.0,,430989.0,,,1.0,,
79411067,,,,,2.0,4.0,64.0,A,,2.0,1.0,680000.0,58.0,,430989.0,,,1.0,,
79420353,,,,,,,,,,,,,,,,,,,,
79421879,,,,,,,,,,,,,,,,,,,,
79426412,,,,,,,,,,,,,,,,,,,,
79427941,,,,,,,,,,,,,,,,,,,,
79431563,,,,,,,,,,,,,,,,,,,,
79432287,,,,,,,,,,,,,,,,,,,,
79792100,,,,,,,,,,,,,,,,,,,,
79792238,,,,,,,,,,,,,,,,,,,,
79792409,,,,,,,,,,,,,,,,,,,,
79792586,,,,,,,,,,,,,,,,,,,,
79792727,,,,,,,,,,,,,,,,,,,,
79792873,,,,,,,,,,,,,,,,,,,,
79793034,,,,,,,,,,,,,,,,,,,,
79793191,,,,,,,,,,,,,,,,,,,,
79793591,,,,,2.0,10.0,1364.0,A,,2.0,1.0,300000.0,811.0,,430989.0,,,1.0,,
79793955,10.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,
79794307,407.0,1153.0,5.0,1.0,,,,,,,,,,,,,,,,
79794837,97.0,1238.0,2.0,1.0,,,,,,,,,,,,,,,,
79795107,,,,,,,,,,,,,,,,,,,,
79795312,,,,,,,,,,,,,,,,,,,,
79795624,,,,,,,,,,,,,,,,,,,,
79795848,,,,,,,,,,,,,,,,,,,,
79796116,,,,,,,,,,,,,,,,,,,,
79831082,,,,,,,,,,,,,,,,,,,,
79833847,,,,,2.0,454.0,1301.0,A,,2.0,1.0,70000.0,748.0,,430989.0,,,1.0,,
79836192,,,,,2.0,77.0,59.0,A,,2.0,1.0,6000.0,54.0,,430989.0,,,1.0,,
79836680,,,,,,,,,,,,,,,,,,,,
79863800,,,,,2.0,77.0,66.0,A,,2.0,1.0,300000.0,60.0,,430989.0,,,1.0,,
79864435,,,,,2.0,10.0,1156.0,A,,4.0,1.0,125000.0,551.0,,430989.0,,,1.0,,
79869529,,,,,,,,,,,,,,,,,,,,
79933232,,,,,,,,,,,,,,,,,,,,
79933968,,,,,,,,,,,,,,,,,,,,
79935013,,,,,,,,,,,,,,,,,,,,
79935493,,,,,,,,,,,,,,,,,,,,
79936334,,,,,,,,,,,,,,,,,,,,
79937159,,,,,,,,,,,,,,,,,,,,
79938064,,,,,,,,,,,,,,,,,,,,
79939743,,,,,,,,,,,,,,,,,,,,
79864906,,,,,,,,,,,,,,,,,,,,
78956825,,,,,2.0,454.0,1300.0,A,,2.0,1.0,20000.0,747.0,,430989.0,,,1.0,,
78957945,,,,,2.0,454.0,1300.0,A,,2.0,1.0,20000.0,747.0,,430989.0,,,1.0,,
78958964,,,,,2.0,454.0,1300.0,A,,2.0,1.0,20000.0,747.0,,430989.0,,,1.0,,
78961615,,,,,2.0,454.0,1300.0,A,,2.0,1.0,20000.0,747.0,,430989.0,,,1.0,,
78962638,,,,,2.0,454.0,1300.0,A,,2.0,1.0,20000.0,747.0,,430989.0,,,1.0,,
78963874,,,,,2.0,454.0,1300.0,A,,2.0,1.0,20000.0,747.0,,430989.0,,,1.0,,
79314928,,,,,2.0,454.0,1300.0,A,,2.0,1.0,20000.0,747.0,,430993.0,,,1.0,,
79319035,,,,,2.0,454.0,1300.0,A,,2.0,1.0,20000.0,747.0,,430992.0,,,1.0,,
79320151,,,,,2.0,454.0,1300.0,A,,2.0,1.0,20000.0,747.0,,430989.0,,,1.0,,
79321585,,,,,2.0,454.0,1300.0,A,,2.0,1.0,20000.0,747.0,,430989.0,,,1.0,,
79323719,,,,,2.0,454.0,1300.0,A,,2.0,1.0,20000.0,747.0,,430989.0,,,1.0,,
79327179,,,,,2.0,454.0,1300.0,A,,2.0,1.0,20000.0,747.0,,430989.0,,,1.0,,
79328574,,,,,2.0,454.0,1300.0,A,,2.0,1.0,20000.0,747.0,,430989.0,,,1.0,,
79330926,,,,,2.0,454.0,1300.0,A,,2.0,1.0,20000.0,747.0,,430989.0,,,1.0,,
79334582,,,,,2.0,454.0,1300.0,A,,2.0,1.0,20000.0,747.0,,430989.0,,,1.0,,
79338794,,,,,2.0,454.0,1300.0,A,,2.0,1.0,20000.0,747.0,,430989.0,,,1.0,,
79822322,,,,,2.0,77.0,59.0,A,,2.0,1.0,280000.0,54.0,,430989.0,,,1.0,,
79824965,,,,,2.0,77.0,59.0,A,,2.0,1.0,190000.0,54.0,,430989.0,,,1.0,,
79825301,,,,,2.0,77.0,1202.0,A,,2.0,1.0,100000.0,505.0,,430989.0,,,1.0,,
79825780,,,,,,,,,,,,,,,,,,,,
79826137,,,,,,,,,,,,,,,,,,,,
79826422,,,,,,,,,,,,,,,,,,,,
79832034,,,,,2.0,10.0,1156.0,A,,4.0,1.0,200000.0,551.0,,430989.0,,,1.0,,
79832340,10.0,1156.0,4.0,1.0,2.0,10.0,1156.0,A,,4.0,1.0,150000.0,,,430989.0,,,1.0,,
79832838,,,,,,,,,,,,,,,,,,,,
79833430,,,,,2.0,454.0,1301.0,A,,2.0,1.0,70000.0,748.0,,430989.0,,,1.0,,
79834387,,,,,2.0,77.0,59.0,A,,2.0,1.0,80000.0,54.0,,430989.0,,,1.0,,
79834918,,,,,2.0,77.0,59.0,A,,2.0,1.0,146164.0,54.0,,430989.0,,,1.0,,
79835325,,,,,2.0,77.0,1202.0,A,,2.0,1.0,150000.0,505.0,,430989.0,,,1.0,,
79835712,,,,,,,,,,,,,,,,,,,,
79839920,,,,,2.0,10.0,1156.0,A,,4.0,1.0,150000.0,551.0,,430989.0,,,1.0,,
79840373,,,,,2.0,10.0,1156.0,A,,4.0,1.0,88498.0,551.0,,430989.0,,,1.0,,
79840869,,,,,2.0,462.0,1355.0,A,,2.0,1.0,90000.0,802.0,,430992.0,,,1.0,,
79841312,,,,,2.0,462.0,1355.0,A,,2.0,1.0,90000.0,802.0,,430989.0,,,1.0,,
79841769,,,,,2.0,462.0,1355.0,A,,2.0,1.0,90000.0,802.0,,430989.0,,,1.0,,
79856546,,,,,2.0,10.0,1.0,A,,2.0,1.0,100000.0,1.0,,430989.0,,,1.0,,
79856905,,,,,2.0,10.0,1.0,A,,2.0,1.0,100000.0,1.0,,430989.0,,,1.0,,
79857618,,,,,2.0,451.0,1376.0,A,,2.0,1.0,58998.0,822.0,,430989.0,,,1.0,,
79858258,,,,,2.0,451.0,1376.0,A,,2.0,1.0,162000.0,822.0,,430989.0,,,1.0,,
94697793,,,,,2.0,462.0,1356.0,A,,2.0,1.0,167000.0,803.0,,430989.0,,,1.0,,
94698214,,,,,2.0,462.0,1356.0,A,,2.0,1.0,167000.0,803.0,,430989.0,,,1.0,,
99020355,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430992.0,,,1.0,,
99023401,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99024167,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99028011,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99028856,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99029429,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99030432,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99031941,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99038909,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99039381,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99039764,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99040214,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99040699,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99041114,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99041462,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99042228,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430992.0,,,1.0,,
99042505,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430992.0,,,1.0,,
99043381,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430992.0,,,1.0,,
99043704,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430992.0,,,1.0,,
99043945,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430992.0,,,1.0,,
99044250,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430992.0,,,1.0,,
99044567,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430992.0,,,1.0,,
99045162,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430992.0,,,1.0,,
99045594,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430992.0,,,1.0,,
99202603,,,,,2.0,10.0,9.0,A,,4.0,1.0,150000.0,61.0,,430989.0,,,1.0,,
99204128,,,,,2.0,465.0,1368.0,A,,2.0,1.0,15000.0,815.0,,430989.0,,,1.0,,
99212641,,,,,2.0,77.0,1202.0,A,,2.0,1.0,100000.0,505.0,,430989.0,,,1.0,,
99295513,,,,,2.0,454.0,1300.0,A,,2.0,1.0,75000.0,747.0,,430989.0,,,1.0,,
99300945,,,,,2.0,462.0,1355.0,A,,2.0,1.0,250000.0,802.0,,430989.0,,,1.0,,
99310244,,,,,,,,,,,,,,,,,,,,
99314166,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99314599,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99314825,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99315080,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99315350,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99315944,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99316063,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99316198,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99316339,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430992.0,,,1.0,,
99316505,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99316636,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99316807,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99316941,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99317082,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99317356,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99317508,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99317626,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99317788,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99317909,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99318103,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99318218,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99318434,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99318541,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99318790,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99318932,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99319033,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99319144,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99319244,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99319343,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99319455,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99319576,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430993.0,,,1.0,,
99319737,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430993.0,,,1.0,,
99319859,,,,,2.0,10.0,1364.0,A,,2.0,1.0,167000.0,811.0,,430989.0,,,1.0,,
99320227,,,,,2.0,15.0,1258.0,A,,4.0,1.0,520000.0,705.0,,430989.0,,,1.0,,
99320487,,,,,2.0,15.0,1258.0,A,,4.0,1.0,750000.0,705.0,,430989.0,,,1.0,,
99321043,,,,,2.0,15.0,459.0,A,,4.0,1.0,520000.0,359.0,,430989.0,,,1.0,,
99327681,,,,,,,,,,,,,,,,,,,,
99328087,,,,,,,,,,,,,,,,,,,,
99328424,,,,,,,,,,,,,,,,,,,,
99328831,,,,,,,,,,,,,,,,,,,,
99328945,,,,,,,,,,,,,,,,,,,,
99329187,,,,,,,,,,,,,,,,,,,,
99329369,,,,,,,,,,,,,,,,,,,,
99329615,,,,,,,,,,,,,,,,,,,,
99329719,,,,,,,,,,,,,,,,,,,,
99329883,,,,,,,,,,,,,,,,,,,,
99329984,,,,,,,,,,,,,,,,,,,,
99330069,,,,,,,,,,,,,,,,,,,,
99330165,,,,,,,,,,,,,,,,,,,,
99330303,,,,,,,,,,,,,,,,,,,,
99330481,,,,,,,,,,,,,,,,,,,,
99330558,,,,,,,,,,,,,,,,,,,,
99330663,,,,,,,,,,,,,,,,,,,,
99330876,,,,,,,,,,,,,,,,,,,,
99331093,,,,,,,,,,,,,,,,,,,,
99331230,,,,,,,,,,,,,,,,,,,,
99331649,4.0,64.0,2.0,1.0,,,,,,,,,,,,,,,,
99332280,10.0,26.0,2.0,1.0,,,,,,,,,,,,,,,,
99332447,4.0,64.0,2.0,1.0,,,,,,,,,,,,,,,,
99332590,4.0,64.0,2.0,1.0,,,,,,,,,,,,,,,,
99332688,4.0,64.0,2.0,1.0,,,,,,,,,,,,,,,,
99332925,4.0,64.0,2.0,1.0,,,,,,,,,,,,,,,,
99333306,4.0,64.0,2.0,1.0,,,,,,,,,,,,,,,,
99333534,4.0,64.0,2.0,1.0,,,,,,,,,,,,,,,,
99333639,4.0,64.0,2.0,1.0,,,,,,,,,,,,,,,,
99333921,4.0,64.0,2.0,1.0,,,,,,,,,,,,,,,,
99334040,4.0,64.0,2.0,1.0,,,,,,,,,,,,,,,,
99334156,4.0,64.0,2.0,1.0,,,,,,,,,,,,,,,,
99346808,,,,,2.0,10.0,1364.0,A,,2.0,1.0,850000.0,811.0,,430993.0,,,1.0,,
99347071,,,,,2.0,10.0,1364.0,A,,2.0,1.0,850000.0,811.0,,430989.0,,,1.0,,
99347278,,,,,2.0,10.0,1364.0,A,,2.0,1.0,850000.0,811.0,,430989.0,,,1.0,,
99349349,,,,,2.0,77.0,1272.0,A,,2.0,1.0,127000.0,719.0,,430992.0,,,1.0,,
99387379,,,,,2.0,77.0,1272.0,A,,2.0,1.0,127000.0,719.0,,430992.0,,,1.0,,
99387592,,,,,2.0,77.0,1272.0,A,,2.0,1.0,127000.0,719.0,,430989.0,,,1.0,,
99388560,,,,,2.0,77.0,1199.0,A,,2.0,1.0,127000.0,651.0,,430989.0,,,1.0,,
99388987,,,,,2.0,77.0,1199.0,A,,2.0,1.0,127000.0,651.0,,430989.0,,,1.0,,
99393431,,,,,2.0,77.0,44.0,A,,2.0,1.0,127000.0,40.0,,430989.0,,,1.0,,
99393725,,,,,2.0,77.0,44.0,A,,2.0,1.0,127000.0,40.0,,430989.0,,,1.0,,
99395055,,,,,2.0,77.0,44.0,A,,2.0,1.0,127000.0,40.0,,430989.0,,,1.0,,
99395277,,,,,2.0,77.0,44.0,A,,2.0,1.0,127000.0,40.0,,430989.0,,,1.0,,
99395948,,,,,2.0,77.0,44.0,A,,2.0,1.0,127000.0,40.0,,430989.0,,,1.0,,
99396327,,,,,2.0,77.0,44.0,A,,2.0,1.0,127000.0,40.0,,430989.0,,,1.0,,
99396707,,,,,2.0,77.0,44.0,A,,2.0,1.0,127000.0,40.0,,430989.0,,,1.0,,
99396956,,,,,2.0,77.0,44.0,A,,2.0,1.0,127000.0,40.0,,430989.0,,,1.0,,
99397387,,,,,2.0,77.0,44.0,A,,2.0,1.0,127000.0,40.0,,430989.0,,,1.0,,
99397762,,,,,2.0,77.0,44.0,A,,2.0,1.0,127000.0,40.0,,430989.0,,,1.0,,
99398119,,,,,2.0,77.0,44.0,A,,2.0,1.0,127000.0,40.0,,430989.0,,,1.0,,
99398282,,,,,2.0,77.0,457.0,A,,2.0,1.0,127000.0,357.0,,430992.0,,,1.0,,
99398572,,,,,2.0,77.0,44.0,A,,2.0,1.0,127000.0,40.0,,430989.0,,,1.0,,
99399628,,,,,2.0,407.0,1153.0,A,,5.0,1.0,60000.0,457.0,,430989.0,,,1.0,,
99400299,,,,,2.0,407.0,1153.0,A,,5.0,1.0,60000.0,457.0,,430989.0,,,1.0,,
99400792,,,,,2.0,407.0,1153.0,A,,5.0,1.0,60000.0,457.0,,430989.0,,,1.0,,
99402832,,,,,2.0,407.0,1153.0,A,,5.0,1.0,60000.0,457.0,,430989.0,,,1.0,,
99402966,,,,,2.0,407.0,1153.0,A,,5.0,1.0,60000.0,457.0,,430989.0,,,1.0,,
99403116,,,,,2.0,407.0,1153.0,A,,5.0,1.0,60000.0,457.0,,430989.0,,,1.0,,
99403522,,,,,2.0,407.0,1153.0,A,,5.0,1.0,60000.0,457.0,,430989.0,,,1.0,,
99403817,,,,,2.0,407.0,1153.0,A,,5.0,1.0,60000.0,457.0,,430989.0,,,1.0,,
99404199,,,,,2.0,407.0,1153.0,A,,5.0,1.0,60000.0,457.0,,430989.0,,,1.0,,
99404383,,,,,2.0,407.0,1153.0,A,,5.0,1.0,60000.0,457.0,,430989.0,,,1.0,,
99404522,,,,,2.0,407.0,1153.0,A,,5.0,1.0,60000.0,457.0,,430989.0,,,1.0,,
99404667,,,,,2.0,407.0,1153.0,A,,5.0,1.0,60000.0,457.0,,430989.0,,,1.0,,
99404852,,,,,2.0,407.0,1153.0,A,,5.0,1.0,60000.0,457.0,,430989.0,,,1.0,,
99405009,,,,,2.0,407.0,1153.0,A,,5.0,1.0,60000.0,457.0,,430989.0,,,1.0,,
99405176,,,,,2.0,407.0,1153.0,A,,5.0,1.0,60000.0,457.0,,430989.0,,,1.0,,
99405338,,,,,2.0,407.0,1153.0,A,,5.0,1.0,60000.0,457.0,,430989.0,,,1.0,,
99405492,,,,,2.0,407.0,1153.0,A,,5.0,1.0,60000.0,457.0,,430989.0,,,1.0,,
99405662,,,,,2.0,407.0,1153.0,A,,5.0,1.0,60000.0,457.0,,430989.0,,,1.0,,
99405788,,,,,2.0,407.0,1153.0,A,,5.0,1.0,60000.0,457.0,,430989.0,,,1.0,,
99405929,,,,,2.0,407.0,1153.0,A,,5.0,1.0,60000.0,457.0,,430989.0,,,1.0,,
99406039,,,,,2.0,407.0,1153.0,A,,5.0,1.0,60000.0,457.0,,430989.0,,,1.0,,
99406145,,,,,2.0,407.0,1153.0,A,,5.0,1.0,60000.0,457.0,,430989.0,,,1.0,,
99406286,,,,,2.0,407.0,1153.0,A,,5.0,1.0,60000.0,457.0,,430989.0,,,1.0,,
99406470,,,,,2.0,407.0,1153.0,A,,5.0,1.0,60000.0,457.0,,430989.0,,,1.0,,
99406593,,,,,2.0,407.0,1153.0,A,,5.0,1.0,60000.0,457.0,,430989.0,,,1.0,,
99518562,,,,,,,,,,,,,,,,,,,,
99519373,,,,,,,,,,,,,,,,,,,,
99519924,,,,,,,,,,,,,,,,,,,,
99520739,,,,,,,,,,,,,,,,,,,,
99521032,,,,,,,,,,,,,,,,,,,,
99521500,,,,,,,,,,,,,,,,,,,,
99521701,,,,,,,,,,,,,,,,,,,,
99521933,,,,,,,,,,,,,,,,,,,,
99522570,,,,,,,,,,,,,,,,,,,,
99523106,,,,,,,,,,,,,,,,,,,,
99530497,,,,,,,,,,,,,,,,,,,,
99530713,,,,,,,,,,,,,,,,,,,,
99531004,,,,,,,,,,,,,,,,,,,,
99531236,,,,,,,,,,,,,,,,,,,,
