expenditure_id,voucher_pk,gp_lgd_code,fiscal_year,voucher_no,voucher_date,voucher_cost
270,353.0,119598,2024-2025,XVFC/2024-25/P/21,2024-12-17,3339.0
270,354.0,119598,2024-2025,XVFC/2024-25/P/22,2024-12-17,1500.0
271,322.0,119598,2024-2025,XVFC/2024-25/P/1,2024-07-08,51854.0
272,596.0,119598,2023-2024,5THSFC/2023-24/P/9,2024-03-22,10500.0
272,207.0,119598,2025-2026,5THSFC/2025-26/P/33,2026-02-20,20000.0
272,238.0,119598,2025-2026,5THSFC/2025-26/P/50,2026-03-10,4500.0
273,40.0,119598,2025-2026,XVFC/2025-26/P/13,2025-07-15,3000.0
273,41.0,119598,2025-2026,XVFC/2025-26/P/14,2025-07-15,2.51
273,42.0,119598,2025-2026,XVFC/2025-26/P/15,2025-07-15,35.0
273,142.0,119598,2025-2026,XVFC/2025-26/P/108,2025-07-26,427.0
274,52.0,119598,2025-2026,XVFC/2025-26/P/25,2025-07-15,3000.0
274,53.0,119598,2025-2026,XVFC/2025-26/P/26,2025-07-15,2.51
274,54.0,119598,2025-2026,XVFC/2025-26/P/27,2025-07-15,35.0
274,146.0,119598,2025-2026,XVFC/2025-26/P/112,2025-07-26,427.0
275,94.0,119598,2025-2026,XVFC/2025-26/P/67,2025-07-15,3000.0
275,95.0,119598,2025-2026,XVFC/2025-26/P/68,2025-07-15,2.51
275,96.0,119598,2025-2026,XVFC/2025-26/P/69,2025-07-15,35.0
275,160.0,119598,2025-2026,XVFC/2025-26/P/126,2025-07-26,427.0
276,55.0,119598,2025-2026,XVFC/2025-26/P/28,2025-07-15,3000.0
276,56.0,119598,2025-2026,XVFC/2025-26/P/29,2025-07-15,2.51
276,57.0,119598,2025-2026,XVFC/2025-26/P/30,2025-07-15,35.0
276,147.0,119598,2025-2026,XVFC/2025-26/P/113,2025-07-26,427.0
277,70.0,119598,2025-2026,XVFC/2025-26/P/43,2025-07-15,3000.0
277,71.0,119598,2025-2026,XVFC/2025-26/P/44,2025-07-15,2.51
277,72.0,119598,2025-2026,XVFC/2025-26/P/45,2025-07-15,35.0
277,152.0,119598,2025-2026,XVFC/2025-26/P/118,2025-07-26,427.0
278,88.0,119598,2025-2026,XVFC/2025-26/P/61,2025-07-15,3000.0
278,89.0,119598,2025-2026,XVFC/2025-26/P/62,2025-07-15,2.51
278,90.0,119598,2025-2026,XVFC/2025-26/P/63,2025-07-15,35.0
278,158.0,119598,2025-2026,XVFC/2025-26/P/124,2025-07-26,427.0
279,109.0,119598,2025-2026,XVFC/2025-26/P/76,2025-07-16,3000.0
279,110.0,119598,2025-2026,XVFC/2025-26/P/77,2025-07-16,2.51
279,111.0,119598,2025-2026,XVFC/2025-26/P/78,2025-07-16,35.0
279,164.0,119598,2025-2026,XVFC/2025-26/P/130,2025-07-26,427.0
280,397.0,119598,2024-2025,XVFC/2024-25/P/51,2025-03-08,38000.0
280,398.0,119598,2024-2025,XVFC/2024-25/P/52,2025-03-08,1370.0
280,399.0,119598,2024-2025,XVFC/2024-25/P/53,2025-03-08,500.0
280,404.0,119598,2024-2025,XVFC/2024-25/P/57,2025-03-12,8599.0
281,380.0,119598,2024-2025,XVFC/2024-25/P/38,2025-02-22,30000.0
281,381.0,119598,2024-2025,XVFC/2024-25/P/39,2025-02-22,119.0
281,382.0,119598,2024-2025,XVFC/2024-25/P/40,2025-02-22,400.0
281,393.0,119598,2024-2025,XVFC/2024-25/P/47,2025-03-02,9041.0
282,388.0,119598,2024-2025,XVFC/2024-25/P/43,2025-02-24,40000.0
282,395.0,119598,2024-2025,XVFC/2024-25/P/49,2025-03-02,5540.0
283,378.0,119598,2024-2025,XVFC/2024-25/P/35,2025-02-22,80000.0
283,379.0,119598,2024-2025,XVFC/2024-25/P/37,2025-02-22,1000.0
283,383.0,119598,2024-2025,XVFC/2024-25/P/41,2025-02-22,2374.0
283,392.0,119598,2024-2025,XVFC/2024-25/P/46,2025-03-02,14365.0
284,375.0,119598,2024-2025,5THSFC/2024-25/P/20,2025-02-22,160000.0
284,376.0,119598,2024-2025,5THSFC/2024-25/P/21,2025-02-22,113.0
284,377.0,119598,2024-2025,5THSFC/2024-25/P/22,2025-02-22,1859.0
284,391.0,119598,2024-2025,5THSFC/2024-25/P/26,2025-03-02,21947.0
285,387.0,119598,2024-2025,XVFC/2024-25/P/42,2025-02-24,50000.0
285,394.0,119598,2024-2025,XVFC/2024-25/P/48,2025-03-02,7340.0
286,389.0,119598,2024-2025,XVFC/2024-25/P/44,2025-02-24,40000.0
286,396.0,119598,2024-2025,XVFC/2024-25/P/50,2025-03-02,7440.0
287,229.0,119598,2025-2026,XVFC/2025-26/P/160,2026-02-22,30000.0
287,235.0,119598,2025-2026,XVFC/2025-26/P/165,2026-03-03,4320.0
288,230.0,119598,2025-2026,XVFC/2025-26/P/161,2026-02-22,35000.0
288,236.0,119598,2025-2026,XVFC/2025-26/P/166,2026-03-03,4420.0
289,231.0,119598,2025-2026,XVFC/2025-26/P/162,2026-02-22,27000.0
289,237.0,119598,2025-2026,XVFC/2025-26/P/167,2026-03-03,4260.0
290,263.0,119598,2025-2026,XVFC/2025-26/P/178,2026-03-23,9837.0
290,264.0,119598,2025-2026,XVFC/2025-26/P/179,2026-03-23,25733.0
290,265.0,119598,2025-2026,XVFC/2025-26/P/180,2026-03-23,13634.0
302,257.0,119598,2025-2026,XVFC/2025-26/P/173,2026-03-10,220000.0
302,258.0,119598,2025-2026,XVFC/2025-26/P/174,2026-03-10,10126.0
302,259.0,119598,2025-2026,XVFC/2025-26/P/175,2026-03-10,2706.0
302,262.0,119598,2025-2026,XVFC/2025-26/P/177,2026-03-21,33556.0
310,26.0,119598,2025-2026,XVFC/2025-26/P/1,2025-05-28,160000.0
310,27.0,119598,2025-2026,XVFC/2025-26/P/2,2025-05-28,7533.0
310,28.0,119598,2025-2026,XVFC/2025-26/P/3,2025-05-28,2000.0
310,38.0,119598,2025-2026,XVFC/2025-26/P/11,2025-06-02,27031.0
326,189.0,119598,2025-2026,XVFC/2025-26/P/146,2025-10-31,52000.0
326,253.0,119598,2025-2026,XVFC/2025-26/P/169,2026-03-10,31500.0
348,412.0,119598,2024-2025,5THSFC/2024-25/P/35,2025-03-26,160000.0
348,413.0,119598,2024-2025,5THSFC/2024-25/P/36,2025-03-26,4589.0
348,414.0,119598,2024-2025,5THSFC/2024-25/P/37,2025-03-26,2000.0
348,444.0,119598,2024-2025,5THSFC/2024-25/P/48,2025-03-29,29978.0
358,177.0,119598,2025-2026,5THSFC/2025-26/P/17,2025-10-31,75000.0
358,178.0,119598,2025-2026,5THSFC/2025-26/P/18,2025-10-31,3317.0
358,179.0,119598,2025-2026,5THSFC/2025-26/P/19,2025-10-31,1000.0
358,191.0,119598,2025-2026,5THSFC/2025-26/P/24,2025-11-11,19188.0
360,270.0,119598,2025-2026,XVFC/2025-26/P/185,2026-03-27,85000.0
360,271.0,119598,2025-2026,XVFC/2025-26/P/186,2026-03-27,4592.0
360,281.0,119598,2025-2026,XVFC/2025-26/P/194,2026-03-30,8524.0
360,282.0,119598,2025-2026,XVFC/2025-26/P/195,2026-03-30,1008.0
361,425.0,119598,2024-2025,XVFC/2024-25/P/59,2025-03-26,260000.0
361,426.0,119598,2024-2025,XVFC/2024-25/P/60,2025-03-26,6862.0
361,427.0,119598,2024-2025,XVFC/2024-25/P/61,2025-03-26,3000.0
361,448.0,119598,2024-2025,XVFC/2024-25/P/77,2025-03-29,24993.0
398,272.0,119598,2025-2026,XVFC/2025-26/P/187,2026-03-27,180000.0
398,284.0,119598,2025-2026,XVFC/2025-26/P/197,2026-03-30,9559.0
398,285.0,119598,2025-2026,XVFC/2025-26/P/198,2026-03-30,5553.0
398,286.0,119598,2025-2026,XVFC/2025-26/P/199,2026-03-30,2000.0
399,135.0,119598,2025-2026,5THSFC/2025-26/P/6,2025-07-17,210000.0
399,136.0,119598,2025-2026,5THSFC/2025-26/P/7,2025-07-17,48.0
399,140.0,119598,2025-2026,5THSFC/2025-26/P/12,2025-07-26,21021.0
399,141.0,119598,2025-2026,5THSFC/2025-26/P/13,2025-07-26,2400.0
400,139.0,119598,2025-2026,XVFC/2025-26/P/107,2025-07-17,50000.0
401,197.0,119598,2025-2026,XVFC/2025-26/P/151,2025-12-10,160000.0
401,201.0,119598,2025-2026,XVFC/2025-26/P/152,2025-12-15,20000.0
402,409.0,119598,2024-2025,5THSFC/2024-25/P/32,2025-03-26,80000.0
402,410.0,119598,2024-2025,5THSFC/2024-25/P/33,2025-03-26,2313.0
402,411.0,119598,2024-2025,5THSFC/2024-25/P/34,2025-03-26,1000.0
402,443.0,119598,2024-2025,5THSFC/2024-25/P/47,2025-03-29,14411.0
403,406.0,119598,2024-2025,5THSFC/2024-25/P/28,2025-03-26,80000.0
403,407.0,119598,2024-2025,5THSFC/2024-25/P/30,2025-03-26,2922.0
403,408.0,119598,2024-2025,5THSFC/2024-25/P/31,2025-03-26,1000.0
403,442.0,119598,2024-2025,5THSFC/2024-25/P/46,2025-03-29,14309.0
404,415.0,119598,2024-2025,5THSFC/2024-25/P/38,2025-03-26,80000.0
404,416.0,119598,2024-2025,5THSFC/2024-25/P/39,2025-03-26,2258.0
404,417.0,119598,2024-2025,5THSFC/2024-25/P/40,2025-03-26,1000.0
404,445.0,119598,2024-2025,5THSFC/2024-25/P/49,2025-03-29,14466.0
405,204.0,119598,2025-2026,5THSFC/2025-26/P/30,2026-02-20,80000.0
405,205.0,119598,2025-2026,5THSFC/2025-26/P/31,2026-02-20,4555.0
405,206.0,119598,2025-2026,5THSFC/2025-26/P/32,2026-02-20,1000.0
405,232.0,119598,2025-2026,5THSFC/2025-26/P/49,2026-03-03,12683.0
406,437.0,119598,2024-2025,XVFC/2024-25/P/71,2025-03-26,100000.0
406,438.0,119598,2024-2025,XVFC/2024-25/P/72,2025-03-26,1147.0
406,447.0,119598,2024-2025,XVFC/2024-25/P/76,2025-03-29,13525.0
407,31.0,119598,2025-2026,XVFC/2025-26/P/4,2025-05-29,170000.0
407,32.0,119598,2025-2026,XVFC/2025-26/P/5,2025-05-29,2246.0
407,33.0,119598,2025-2026,XVFC/2025-26/P/6,2025-05-29,2000.0
407,37.0,119598,2025-2026,XVFC/2025-26/P/10,2025-06-02,23277.0
408,266.0,119598,2025-2026,XVFC/2025-26/P/181,2026-03-23,180000.0
408,273.0,119598,2025-2026,XVFC/2025-26/P/188,2026-03-27,21672.0
461,246.0,119598,2025-2026,5THSFC/2025-26/P/58,2026-03-10,69965.0
461,247.0,119598,2025-2026,5THSFC/2025-26/P/59,2026-03-10,2857.0
461,248.0,119598,2025-2026,5THSFC/2025-26/P/60,2026-03-10,750.0
474,267.0,119598,2025-2026,XVFC/2025-26/P/182,2026-03-27,50000.0
474,268.0,119598,2025-2026,XVFC/2025-26/P/183,2026-03-27,600.0
474,283.0,119598,2025-2026,XVFC/2025-26/P/196,2026-03-30,8800.0
477,269.0,119598,2025-2026,XVFC/2025-26/P/184,2026-03-27,90000.0
477,276.0,119598,2025-2026,XVFC/2025-26/P/189,2026-03-30,9666.0
477,277.0,119598,2025-2026,XVFC/2025-26/P/190,2026-03-30,1006.0
479,254.0,119598,2025-2026,XVFC/2025-26/P/170,2026-03-10,120000.0
479,255.0,119598,2025-2026,XVFC/2025-26/P/171,2026-03-10,6773.0
479,256.0,119598,2025-2026,XVFC/2025-26/P/172,2026-03-10,1500.0
479,261.0,119598,2025-2026,XVFC/2025-26/P/176,2026-03-21,19997.0
481,208.0,119598,2025-2026,XVFC/2025-26/P/154,2026-02-20,80000.0
481,209.0,119598,2025-2026,XVFC/2025-26/P/155,2026-02-20,4506.0
481,210.0,119598,2025-2026,XVFC/2025-26/P/156,2026-02-20,1000.0
481,233.0,119598,2025-2026,XVFC/2025-26/P/163,2026-03-03,12745.0
482,211.0,119598,2025-2026,XVFC/2025-26/P/157,2026-02-20,120000.0
482,212.0,119598,2025-2026,XVFC/2025-26/P/158,2026-02-20,6730.0
482,213.0,119598,2025-2026,XVFC/2025-26/P/159,2026-02-20,1500.0
482,234.0,119598,2025-2026,XVFC/2025-26/P/164,2026-03-03,19155.0
484,243.0,119598,2025-2026,5THSFC/2025-26/P/55,2026-03-10,165414.0
484,244.0,119598,2025-2026,5THSFC/2025-26/P/56,2026-03-10,9075.0
484,245.0,119598,2025-2026,5THSFC/2025-26/P/57,2026-03-10,2000.0
484,260.0,119598,2025-2026,5THSFC/2025-26/P/64,2026-03-21,20000.0
485,217.0,119598,2025-2026,5THSFC/2025-26/P/37,2026-02-21,120000.0
485,218.0,119598,2025-2026,5THSFC/2025-26/P/38,2026-02-21,6730.0
485,219.0,119598,2025-2026,5THSFC/2025-26/P/39,2026-02-21,1500.0
485,240.0,119598,2025-2026,5THSFC/2025-26/P/52,2026-03-10,19155.0
487,220.0,119598,2025-2026,5THSFC/2025-26/P/40,2026-02-21,70000.0
487,221.0,119598,2025-2026,5THSFC/2025-26/P/41,2026-02-21,2164.0
487,222.0,119598,2025-2026,5THSFC/2025-26/P/42,2026-02-21,850.0
487,241.0,119598,2025-2026,5THSFC/2025-26/P/53,2026-03-10,11757.0
492,214.0,119598,2025-2026,5THSFC/2025-26/P/34,2026-02-21,160000.0
492,215.0,119598,2025-2026,5THSFC/2025-26/P/35,2026-02-21,9177.0
492,216.0,119598,2025-2026,5THSFC/2025-26/P/36,2026-02-21,2000.0
492,239.0,119598,2025-2026,5THSFC/2025-26/P/51,2026-03-10,25303.0
493,223.0,119598,2025-2026,5THSFC/2025-26/P/43,2026-02-21,120000.0
493,224.0,119598,2025-2026,5THSFC/2025-26/P/44,2026-02-21,6739.0
493,225.0,119598,2025-2026,5THSFC/2025-26/P/45,2026-02-21,1500.0
493,242.0,119598,2025-2026,5THSFC/2025-26/P/54,2026-03-10,19145.0
501,1484.0,116397,2020-2021,XVFC/2020-21/P/1,2021-01-15,211573.0
506,1489.0,116397,2020-2021,5THSFC/2020-21/P/2,2021-02-26,198671.0
507,1489.0,116397,2020-2021,5THSFC/2020-21/P/2,2021-02-26,198671.0
508,1438.0,116397,2021-2022,XVFC/2021-22/P/2,2021-05-27,46200.0
508,1440.0,116397,2021-2022,XVFC/2021-22/P/3,2021-06-29,76070.0
511,1459.0,116397,2021-2022,XVFC/2021-22/P/15,2021-12-31,33825.0
511,1462.0,116397,2021-2022,XVFC/2021-22/P/16,2022-03-30,66175.0
512,1445.0,116397,2021-2022,XVFC/2021-22/P/5,2021-09-20,83358.0
512,1446.0,116397,2021-2022,XVFC/2021-22/P/6,2021-10-08,487621.0
512,1454.0,116397,2021-2022,XVFC/2021-22/P/12,2021-11-23,281767.0
513,1490.0,116397,2020-2021,XVFC/2020-21/P/3,2021-03-09,29700.0
515,1485.0,116397,2020-2021,5THSFC/2020-21/P/1,2021-02-10,278039.0
516,1437.0,116397,2021-2022,XVFC/2021-22/P/1,2021-05-05,508913.0
518,1488.0,116397,2020-2021,XVFC/2020-21/P/2,2021-02-10,174282.0
518,1443.0,116397,2021-2022,XVFC/2021-22/P/4,2021-09-08,113167.0
518,1451.0,116397,2021-2022,XVFC/2021-22/P/9,2021-10-27,4607.0
521,1463.0,116397,2021-2022,XVFC/2021-22/P/17,2022-03-30,100312.0
522,1441.0,116397,2021-2022,5THSFC/2021-22/P/1,2021-07-17,149904.0
522,1448.0,116397,2021-2022,5THSFC/2021-22/P/3,2021-10-22,142227.0
523,1447.0,116397,2021-2022,XVFC/2021-22/P/7,2021-10-18,342537.0
527,1399.0,116397,2022-2023,5THSFC/2022-23/P/3,2022-05-18,6000.0
527,1400.0,116397,2022-2023,5THSFC/2022-23/P/4,2022-05-18,6000.0
530,1444.0,116397,2021-2022,5THSFC/2021-22/P/2,2021-09-20,95050.0
531,1397.0,116397,2022-2023,5THSFC/2022-23/P/2,2022-05-02,48000.0
532,1449.0,116397,2021-2022,XVFC/2021-22/P/8,2021-10-22,144920.0
535,1452.0,116397,2021-2022,XVFC/2021-22/P/10,2021-11-05,285012.0
536,1453.0,116397,2021-2022,XVFC/2021-22/P/11,2021-11-05,131451.0
537,1455.0,116397,2021-2022,5THSFC/2021-22/P/4,2021-12-03,290371.0
537,1460.0,116397,2021-2022,5THSFC/2021-22/P/7,2022-02-04,195919.0
538,1457.0,116397,2021-2022,5THSFC/2021-22/P/5,2021-12-09,100000.0
539,1456.0,116397,2021-2022,XVFC/2021-22/P/13,2021-12-03,197000.0
540,1401.0,116397,2022-2023,XVFC/2022-23/P/1,2022-06-04,2805.0
540,1401.0,116397,2022-2023,XVFC/2022-23/P/1,2022-06-04,3955.0
540,1401.0,116397,2022-2023,XVFC/2022-23/P/1,2022-06-04,388104.0
551,1409.0,116397,2022-2023,5THSFC/2022-23/P/5,2022-09-06,2000.0
551,1409.0,116397,2022-2023,5THSFC/2022-23/P/5,2022-09-06,3546.0
551,1409.0,116397,2022-2023,5THSFC/2022-23/P/5,2022-09-06,194070.0
552,1308.0,116397,2024-2025,XVFC/2024-25/P/14,2024-07-24,148760.0
553,1412.0,116397,2022-2023,XVFC/2022-23/P/3,2022-12-16,980.0
553,1412.0,116397,2022-2023,XVFC/2022-23/P/3,2022-12-16,1907.0
553,1412.0,116397,2022-2023,XVFC/2022-23/P/3,2022-12-16,94113.0
554,1413.0,116397,2022-2023,XVFC/2022-23/P/4,2022-12-30,167.0
554,1413.0,116397,2022-2023,XVFC/2022-23/P/4,2022-12-30,2000.0
554,1413.0,116397,2022-2023,XVFC/2022-23/P/4,2022-12-30,195833.0
555,1411.0,116397,2022-2023,XVFC/2022-23/P/2,2022-10-01,300.0
555,1411.0,116397,2022-2023,XVFC/2022-23/P/2,2022-10-01,29700.0
557,1414.0,116397,2022-2023,5THSFC/2022-23/P/7,2023-01-04,16000.0
557,1414.0,116397,2022-2023,5THSFC/2022-23/P/7,2023-01-04,32000.0
557,1422.0,116397,2022-2023,5THSFC/2022-23/P/10,2023-03-29,8000.0
557,1422.0,116397,2022-2023,5THSFC/2022-23/P/10,2023-03-29,16000.0
564,1416.0,116397,2022-2023,XVFC/2022-23/P/6,2023-02-01,447.0
564,1416.0,116397,2022-2023,XVFC/2022-23/P/6,2023-02-01,2500.0
564,1416.0,116397,2022-2023,XVFC/2022-23/P/6,2023-02-01,244553.0
565,1421.0,116397,2022-2023,XVFC/2022-23/P/9,2023-03-14,1285.0
565,1421.0,116397,2022-2023,XVFC/2022-23/P/9,2023-03-14,125759.0
566,1322.0,116397,2024-2025,XVFC/2024-25/P/26,2024-11-19,31900.0
566,1323.0,116397,2024-2025,XVFC/2024-25/P/27,2024-11-19,31060.0
567,1410.0,116397,2022-2023,5THSFC/2022-23/P/6,2022-10-01,2167.0
567,1410.0,116397,2022-2023,5THSFC/2022-23/P/6,2022-10-01,2670.0
567,1410.0,116397,2022-2023,5THSFC/2022-23/P/6,2022-10-01,209129.0
567,1354.0,116397,2023-2024,5THSFC/2023-24/P/1,2023-07-19,833.0
567,1354.0,116397,2023-2024,5THSFC/2023-24/P/1,2023-07-19,81801.0
567,1294.0,116397,2024-2025,5THSFC/2024-25/P/3,2024-05-28,700.0
568,1418.0,116397,2022-2023,5THSFC/2022-23/P/8,2023-02-28,36234.0
568,1419.0,116397,2022-2023,5THSFC/2022-23/P/9,2023-02-28,13160.0
568,1365.0,116397,2023-2024,5THSFC/2023-24/P/6,2023-09-26,14413.0
568,1366.0,116397,2023-2024,5THSFC/2023-24/P/7,2023-09-26,48647.0
568,1367.0,116397,2023-2024,5THSFC/2023-24/P/8,2023-09-26,12980.0
569,1417.0,116397,2022-2023,XVFC/2022-23/P/7,2023-02-01,4000.0
569,1423.0,116397,2022-2023,XVFC/2022-23/P/10,2023-03-29,3000.0
570,1352.0,116397,2023-2024,XVFC/2023-24/P/1,2023-04-18,1086.0
570,1352.0,116397,2023-2024,XVFC/2023-24/P/1,2023-04-18,1700.0
570,1352.0,116397,2023-2024,XVFC/2023-24/P/1,2023-04-18,165514.0
579,1415.0,116397,2022-2023,XVFC/2022-23/P/5,2023-02-01,4000.0
579,1415.0,116397,2022-2023,XVFC/2022-23/P/5,2023-02-01,7564.0
579,1415.0,116397,2022-2023,XVFC/2022-23/P/5,2023-02-01,384436.0
580,1353.0,116397,2023-2024,XVFC/2023-24/P/2,2023-06-02,76.0
580,1353.0,116397,2023-2024,XVFC/2023-24/P/2,2023-06-02,1000.0
580,1353.0,116397,2023-2024,XVFC/2023-24/P/2,2023-06-02,97924.0
580,1301.0,116397,2024-2025,XVFC/2024-25/P/8,2024-05-28,1000.0
581,1307.0,116397,2024-2025,XVFC/2024-25/P/13,2024-07-16,75000.0
582,1420.0,116397,2022-2023,XVFC/2022-23/P/8,2023-03-03,6500.0
583,1298.0,116397,2024-2025,XVFC/2024-25/P/5,2024-05-28,45000.0
583,1306.0,116397,2024-2025,XVFC/2024-25/P/9,2024-06-07,82.0
583,1306.0,116397,2024-2025,XVFC/2024-25/P/9,2024-06-07,500.0
583,1306.0,116397,2024-2025,XVFC/2024-25/P/9,2024-06-07,3095.0
583,1304.0,116397,2024-2025,XVFC/2024-25/P/11,2024-06-07,1000.0
584,1355.0,116397,2023-2024,5THSFC/2023-24/P/2,2023-07-19,100000.0
584,1356.0,116397,2023-2024,5THSFC/2023-24/P/3,2023-07-19,19700.0
585,1368.0,116397,2023-2024,XVFC/2023-24/P/5,2023-11-03,31797.0
585,1378.0,116397,2023-2024,XVFC/2023-24/P/10,2024-02-16,53254.0
585,1379.0,116397,2023-2024,XVFC/2023-24/P/11,2024-02-16,20354.0
585,1381.0,116397,2023-2024,XVFC/2023-24/P/12,2024-03-28,53531.0
592,1319.0,116397,2024-2025,XVFC/2024-25/P/23,2024-11-12,31000.0
592,1320.0,116397,2024-2025,XVFC/2024-25/P/24,2024-11-12,32100.0
592,1325.0,116397,2024-2025,XVFC/2024-25/P/29,2024-12-10,16900.0
755,1309.0,116397,2024-2025,XVFC/2024-25/P/15,2024-07-24,48000.0
755,1311.0,116397,2024-2025,XVFC/2024-25/P/17,2024-07-26,63.0
755,1311.0,116397,2024-2025,XVFC/2024-25/P/17,2024-07-26,804.0
755,1311.0,116397,2024-2025,XVFC/2024-25/P/17,2024-07-26,30239.0
756,1380.0,116397,2023-2024,5THSFC/2023-24/P/14,2024-03-28,90000.0
756,1289.0,116397,2024-2025,5THSFC/2024-25/P/1,2024-04-12,500.0
756,1289.0,116397,2024-2025,5THSFC/2024-25/P/1,2024-04-12,6500.0
756,1296.0,116397,2024-2025,5THSFC/2024-25/P/5,2024-05-28,2000.0
785,1297.0,116397,2024-2025,XVFC/2024-25/P/4,2024-05-28,162000.0
785,1303.0,116397,2024-2025,XVFC/2024-25/P/10,2024-06-07,1537.0
785,1303.0,116397,2024-2025,XVFC/2024-25/P/10,2024-06-07,1800.0
785,1303.0,116397,2024-2025,XVFC/2024-25/P/10,2024-06-07,10002.0
785,1305.0,116397,2024-2025,XVFC/2024-25/P/12,2024-06-07,1800.0
788,1310.0,116397,2024-2025,XVFC/2024-25/P/16,2024-07-24,30000.0
788,1312.0,116397,2024-2025,XVFC/2024-25/P/18,2024-07-26,500.0
788,1312.0,116397,2024-2025,XVFC/2024-25/P/18,2024-07-26,824.0
788,1312.0,116397,2024-2025,XVFC/2024-25/P/18,2024-07-26,16724.0
789,1315.0,116397,2024-2025,XVFC/2024-25/P/19,2024-09-06,45000.0
789,1316.0,116397,2024-2025,XVFC/2024-25/P/20,2024-09-13,500.0
789,1316.0,116397,2024-2025,XVFC/2024-25/P/20,2024-09-13,3500.0
790,1328.0,116397,2024-2025,XVFC/2024-25/P/32,2024-12-20,81000.0
790,1329.0,116397,2024-2025,XVFC/2024-25/P/33,2024-12-24,106.0
790,1329.0,116397,2024-2025,XVFC/2024-25/P/33,2024-12-24,900.0
790,1329.0,116397,2024-2025,XVFC/2024-25/P/33,2024-12-24,6483.0
792,1376.0,116397,2023-2024,5THSFC/2023-24/P/13,2024-02-02,82680.0
793,1362.0,116397,2023-2024,XVFC/2023-24/P/3,2023-09-12,6000.0
793,1362.0,116397,2023-2024,XVFC/2023-24/P/3,2023-09-12,12000.0
793,1364.0,116397,2023-2024,XVFC/2023-24/P/4,2023-09-15,4000.0
793,1364.0,116397,2023-2024,XVFC/2023-24/P/4,2023-09-15,8000.0
793,1375.0,116397,2023-2024,XVFC/2023-24/P/8,2023-12-05,4000.0
793,1375.0,116397,2023-2024,XVFC/2023-24/P/8,2023-12-05,8000.0
793,1377.0,116397,2023-2024,XVFC/2023-24/P/9,2024-02-06,4000.0
793,1377.0,116397,2023-2024,XVFC/2023-24/P/9,2024-02-06,8000.0
793,1290.0,116397,2024-2025,XVFC/2024-25/P/1,2024-04-12,4000.0
793,1290.0,116397,2024-2025,XVFC/2024-25/P/1,2024-04-12,8000.0
794,1357.0,116397,2023-2024,5THSFC/2023-24/P/4,2023-08-08,62000.0
794,1363.0,116397,2023-2024,5THSFC/2023-24/P/5,2023-09-15,5000.0
794,1291.0,116397,2024-2025,5THSFC/2024-25/P/2,2024-04-16,7000.0
794,1302.0,116397,2024-2025,5THSFC/2024-25/P/6,2024-06-07,6000.0
795,1370.0,116397,2023-2024,XVFC/2023-24/P/6,2023-11-10,102626.0
795,1371.0,116397,2023-2024,XVFC/2023-24/P/7,2023-11-17,1153.0
795,1371.0,116397,2023-2024,XVFC/2023-24/P/7,2023-11-17,10000.0
795,1300.0,116397,2024-2025,XVFC/2024-25/P/7,2024-05-28,1500.0
796,1373.0,116397,2023-2024,5THSFC/2023-24/P/11,2023-11-29,217936.0
796,1374.0,116397,2023-2024,5THSFC/2023-24/P/12,2023-12-05,2426.0
796,1374.0,116397,2023-2024,5THSFC/2023-24/P/12,2023-12-05,6770.0
796,1374.0,116397,2023-2024,5THSFC/2023-24/P/12,2023-12-05,13000.0
796,1295.0,116397,2024-2025,5THSFC/2024-25/P/4,2024-05-28,2500.0
797,1292.0,116397,2024-2025,XVFC/2024-25/P/2,2024-05-03,630000.0
797,1293.0,116397,2024-2025,XVFC/2024-25/P/3,2024-05-07,1896.0
797,1293.0,116397,2024-2025,XVFC/2024-25/P/3,2024-05-07,7000.0
797,1293.0,116397,2024-2025,XVFC/2024-25/P/3,2024-05-07,49632.0
797,1299.0,116397,2024-2025,XVFC/2024-25/P/6,2024-05-28,7000.0
798,1249.0,116397,2025-2026,5THSFC/2025-26/P/9,2025-08-05,1000.0
798,1249.0,116397,2025-2026,5THSFC/2025-26/P/9,2025-08-05,15848.0
798,1249.0,116397,2025-2026,5THSFC/2025-26/P/9,2025-08-05,81152.0
807,1271.0,116397,2025-2026,XVFC/2025-26/P/16,2026-03-10,19.0
807,1271.0,116397,2025-2026,XVFC/2025-26/P/16,2026-03-10,111.0
807,1271.0,116397,2025-2026,XVFC/2025-26/P/16,2026-03-10,370.0
807,1271.0,116397,2025-2026,XVFC/2025-26/P/16,2026-03-10,2000.0
807,1271.0,116397,2025-2026,XVFC/2025-26/P/16,2026-03-10,193650.0
855,1321.0,116397,2024-2025,XVFC/2024-25/P/25,2024-11-19,72000.0
855,1324.0,116397,2024-2025,XVFC/2024-25/P/28,2024-11-26,801.0
855,1324.0,116397,2024-2025,XVFC/2024-25/P/28,2024-11-26,6317.0
858,1314.0,116397,2024-2025,5THSFC/2024-25/P/8,2024-09-03,72000.0
858,1250.0,116397,2025-2026,5THSFC/2025-26/P/11,2025-08-18,48000.0
872,1326.0,116397,2024-2025,XVFC/2024-25/P/30,2024-12-20,40000.0
872,1327.0,116397,2024-2025,XVFC/2024-25/P/31,2024-12-20,60000.0
872,1338.0,116397,2024-2025,XVFC/2024-25/P/36,2025-03-25,33118.0
876,1317.0,116397,2024-2025,XVFC/2024-25/P/21,2024-09-24,19500.0
