activity_code,is_delegated,delegated_unit_code,delegated_unit_type,delegated_unit_level,delegated_unit_category,is_shareable,delegated_parent_unit_code
76750441,,,,,,False,
76751129,,,,,,False,
76752718,,,,,,False,
76754947,,,,,,False,
76755916,,,,,,False,
76756642,,,,,,False,
76760529,,,,,,False,
76762780,,,,,,False,
76775994,,,,,,False,
76777601,,,,,,False,
76780400,,,,,,False,
76893709,,,,,,False,
76894054,,,,,,False,
76894440,,,,,,False,
76894936,,,,,,False,
76895641,,,,,,False,
76896038,,,,,,False,
76897433,,,,,,False,
77188913,,,,,,False,
77194008,,,,,,False,
77234526,,,,,,False,
77234692,,,,,,False,
77234842,,,,,,False,
77235053,,,,,,False,
77235363,,,,,,False,
77235528,,,,,,False,
77235767,,,,,,False,
77235885,,,,,,False,
77236004,,,,,,False,
77236138,,,,,,False,
77236251,,,,,,False,
77236453,,,,,,False,
77236707,,,,,,False,
77236836,,,,,,False,
77236936,,,,,,False,
77237143,,,,,,False,
77237467,,,,,,False,
77237783,,,,,,False,
77237909,,,,,,False,
77238037,,,,,,False,
77238200,,,,,,False,
77238319,,,,,,False,
77238477,,,,,,False,
77238637,,,,,,False,
77238905,,,,,,False,
77239132,,,,,,False,
77239347,,,,,,False,
77239491,,,,,,False,
77239909,,,,,,False,
77240111,,,,,,False,
77240244,,,,,,False,
77240307,,,,,,False,
77240383,,,,,,False,
77240471,,,,,,False,
77240562,,,,,,False,
77240671,,,,,,False,
77240775,,,,,,False,
77461555,,,,,,False,
77462058,,,,,,False,
77463280,,,,,,False,
77464510,,,,,,False,
77465084,,,,,,False,
77465569,,,,,,False,
77466202,,,,,,False,
77467784,,,,,,False,
77469187,,,,,,False,
77470138,,,,,,False,
77470754,,,,,,False,
77471305,,,,,,False,
77472407,,,,,,False,
77472974,,,,,,False,
77473623,,,,,,False,
77474083,,,,,,False,
77482261,,,,,,False,
77540501,,,,,,False,
77540663,,,,,,False,
77540821,,,,,,False,
77540976,,,,,,False,
77541269,,,,,,False,
77541437,,,,,,False,
77541616,,,,,,False,
77541789,,,,,,False,
77541977,,,,,,False,
77542162,,,,,,False,
77542330,,,,,,False,
77542530,,,,,,False,
77542742,,,,,,False,
77542977,,,,,,False,
77543116,,,,,,False,
77543230,,,,,,False,
77543356,,,,,,False,
77543644,,,,,,False,
77543771,,,,,,False,
77543917,,,,,,False,
77544041,,,,,,False,
77544156,,,,,,False,
77544273,,,,,,False,
77544387,,,,,,False,
77544475,,,,,,False,
77544575,,,,,,False,
77544646,,,,,,False,
77544731,,,,,,False,
77544811,,,,,,False,
77544885,,,,,,False,
77544960,,,,,,False,
77545053,,,,,,False,
77545142,,,,,,False,
77545222,,,,,,False,
77545357,,,,,,False,
77545438,,,,,,False,
77545506,,,,,,False,
77545641,,,,,,False,
77545703,,,,,,False,
77545773,,,,,,False,
77545836,,,,,,False,
77545896,,,,,,False,
77545954,,,,,,False,
77546011,,,,,,False,
77546071,,,,,,False,
77546138,,,,,,False,
77546191,,,,,,False,
77546245,,,,,,False,
77546296,,,,,,False,
77546402,,,,,,False,
77546502,,,,,,False,
77546580,,,,,,False,
77546694,,,,,,False,
77546802,,,,,,False,
77546884,,,,,,False,
77546945,,,,,,False,
77547014,,,,,,False,
77547119,,,,,,False,
77547170,,,,,,False,
77547267,,,,,,False,
77547313,,,,,,False,
82591106,,,,,,False,
82591414,,,,,,False,
82591764,,,,,,False,
82592378,,,,,,False,
82593391,,,,,,False,
82593849,,,,,,False,
82599849,,,,,,False,
82622627,,,,,,False,
82623277,,,,,,False,
82623404,,,,,,False,
82623684,,,,,,False,
82623919,,,,,,False,
82624065,,,,,,False,
82624175,,,,,,False,
82624285,,,,,,False,
82624374,,,,,,False,
82624452,,,,,,False,
82625002,,,,,,False,
82625074,,,,,,False,
82625178,,,,,,False,
82625237,,,,,,False,
82625333,,,,,,False,
82625393,,,,,,False,
82625597,,,,,,False,
82625669,,,,,,False,
82625739,,,,,,False,
82626070,,,,,,False,
82626134,,,,,,False,
77189402,,,,,,False,
71778123,,,,,,False,
71778714,,,,,,False,
71783933,,,,,,False,
71784824,,,,,,False,
71785907,,,,,,False,
71786781,,,,,,False,
71787353,,,,,,False,
71788368,,,,,,False,
71790344,,,,,,False,
71791873,,,,,,False,
77179588,,,,,,False,
77180319,,,,,,False,
77180963,,,,,,False,
77181460,,,,,,False,
77185759,,,,,,False,
77189960,,,,,,False,
77190542,,,,,,False,
82594828,,,,,,False,
82596655,,,,,,False,
82597000,,,,,,False,
82597337,,,,,,False,
82597812,,,,,,False,
82619710,,,,,,False,
82619899,,,,,,False,
82620157,,,,,,False,
82620425,,,,,,False,
82620528,,,,,,False,
82620683,,,,,,False,
82620771,,,,,,False,
82620887,,,,,,False,
82620987,,,,,,False,
82621086,,,,,,False,
82621188,,,,,,False,
99713914,,,,,,False,
99714482,,,,,,False,
99714522,,,,,,False,
99714807,,,,,,False,
99715074,,,,,,False,
99715344,,,,,,False,
99715636,,,,,,False,
99715865,,,,,,False,
99716201,,,,,,False,
99716528,,,,,,False,
99716763,,,,,,False,
99717169,,,,,,False,
99717523,,,,,,False,
99717757,,,,,,False,
99718017,,,,,,False,
99718480,,,,,,False,
99718640,,,,,,False,
99718955,,,,,,False,
99719123,,,,,,False,
99719249,,,,,,False,
99719377,,,,,,False,
99719378,,,,,,False,
99719690,,,,,,False,
99719833,,,,,,False,
99721079,,,,,,False,
99722774,,,,,,False,
99722881,,,,,,False,
99722974,,,,,,False,
99723242,,,,,,False,
99723361,,,,,,False,
99723449,,,,,,False,
99723514,,,,,,False,
99723580,,,,,,False,
99781719,,,,,,False,
99782219,,,,,,False,
99782870,,,,,,False,
99783628,,,,,,False,
99784325,,,,,,False,
99787133,,,,,,False,
99787879,,,,,,False,
107151358,,,,,,False,
107151554,,,,,,False,
107151581,,,,,,False,
107151635,,,,,,False,
107156144,,,,,,False,
107156174,,,,,,False,
107156232,,,,,,False,
107156268,,,,,,False,
107156312,,,,,,False,
107156342,,,,,,False,
107156390,,,,,,False,
107156439,,,,,,False,
107156477,,,,,,False,
107156513,,,,,,False,
107157468,,,,,,False,
107163611,,,,,,False,
107163629,,,,,,False,
107163648,,,,,,False,
107163684,,,,,,False,
107163840,,,,,,False,
107163875,,,,,,False,
107163891,,,,,,False,
107163904,,,,,,False,
107165112,,,,,,False,
107165119,,,,,,False,
107165124,,,,,,False,
107165132,,,,,,False,
107165136,,,,,,False,
107165145,,,,,,False,
107165160,,,,,,False,
107165171,,,,,,False,
107165185,,,,,,False,
107165195,,,,,,False,
107165204,,,,,,False,
107165212,,,,,,False,
107165298,,,,,,False,
107165318,,,,,,False,
107165324,,,,,,False,
107165572,,,,,,False,
107165583,,,,,,False,
107165597,,,,,,False,
107165610,,,,,,False,
107165622,,,,,,False,
107165636,,,,,,False,
107165648,,,,,,False,
107165654,,,,,,False,
107165668,,,,,,False,
107165680,,,,,,False,
107165689,,,,,,False,
107518618,,,,,,False,
99708661,,,,,,False,
99554571,,,,,,False,
99554880,,,,,,False,
99555327,,,,,,False,
99556218,,,,,,False,
99707524,,,,,,False,
99708144,,,,,,False,
99708342,,,,,,False,
99709180,,,,,,False,
99709354,,,,,,False,
99709542,,,,,,False,
99709700,,,,,,False,
99709913,,,,,,False,
99710086,,,,,,False,
99710276,,,,,,False,
99710543,,,,,,False,
99711777,,,,,,False,
99712487,,,,,,False,
99712665,,,,,,False,
99712850,,,,,,False,
99713042,,,,,,False,
107151089,,,,,,False,
107151122,,,,,,False,
107151144,,,,,,False,
107151164,,,,,,False,
107151191,,,,,,False,
107151284,,,,,,False,
107151394,,,,,,False,
107151441,,,,,,False,
107163708,,,,,,False,
107163799,,,,,,False,
107163810,,,,,,False,
107270771,,,,,,False,
116939070,,,,,,False,
116939944,,,,,,False,
116942340,,,,,,False,
116942659,,,,,,False,
116942828,,,,,,False,
116942999,,,,,,False,
116943130,,,,,,False,
116943258,,,,,,False,
116943498,,,,,,False,
117198635,,,,,,False,
117199266,,,,,,False,
117206161,,,,,,False,
117206654,,,,,,False,
117207836,,,,,,False,
117305604,,,,,,False,
117306011,,,,,,False,
117306991,,,,,,False,
117307346,,,,,,False,
117307709,,,,,,False,
117308279,,,,,,False,
117308597,,,,,,False,
117308863,,,,,,False,
117309165,,,,,,False,
119073438,,,,,,False,
119073662,,,,,,False,
119073855,,,,,,False,
119074149,,,,,,False,
119074359,,,,,,False,
119074560,,,,,,False,
119089550,,,,,,False,
119092175,,,,,,False,
119092964,,,,,,False,
119093152,,,,,,False,
119093392,,,,,,False,
119093519,,,,,,False,
119093625,,,,,,False,
119093737,,,,,,False,
119095097,,,,,,False,
119095240,,,,,,False,
119095331,,,,,,False,
119095427,,,,,,False,
119095756,,,,,,False,
119095854,,,,,,False,
119095932,,,,,,False,
119095990,,,,,,False,
119096060,,,,,,False,
119096137,,,,,,False,
119096200,,,,,,False,
119167824,,,,,,False,
119167984,,,,,,False,
119168254,,,,,,False,
119168771,,,,,,False,
119168946,,,,,,False,
119169806,,,,,,False,
119169968,,,,,,False,
119170432,,,,,,False,
119170729,,,,,,False,
119170900,,,,,,False,
120769652,,,,,,,
120769931,,,,,,False,
120775845,,,,,,False,
120776116,,,,,,False,
120776390,,,,,,False,
120776557,,,,,,False,
120776734,,,,,,False,
120777072,,,,,,False,
120777320,,,,,,False,
120777583,,,,,,False,
120777828,,,,,,False,
120778078,,,,,,False,
120780042,,,,,,False,
120780279,,,,,,False,
120780469,,,,,,False,
120780875,,,,,,False,
120781082,,,,,,False,
120782403,,,,,,False,
120782625,,,,,,False,
120782855,,,,,,False,
120791564,,,,,,False,
120791766,,,,,,False,
120767246,,,,,,False,
114480358,,,,,,False,
114482331,,,,,,False,
114484467,,,,,,False,
114486227,,,,,,False,
114489608,,,,,,False,
116939380,,,,,,False,
116944306,,,,,,False,
117125903,,,,,,False,
117126175,,,,,,False,
117126878,,,,,,False,
117129679,,,,,,False,
117130103,,,,,,False,
117130546,,,,,,False,
117131013,,,,,,False,
117131915,,,,,,False,
117132339,,,,,,False,
117133108,,,,,,False,
117133377,,,,,,False,
117133605,,,,,,False,
117133847,,,,,,False,
117134081,,,,,,False,
120768069,,,,,,False,
120768562,,,,,,False,
120794463,,,,,,False,
120794631,,,,,,False,
44402698,,,,,,,
44402758,,,,,,,
44403003,,,,,,,
44401335,,,,,,,
44402043,,,,,,,
44402301,,,,,,,
44402404,,,,,,,
44402522,,,,,,,
44402591,,,,,,,
44402828,,,,,,,
44402904,,,,,,,
44403130,,,,,,,
44403211,,,,,,,
44403269,,,,,,,
44403402,,,,,,,
44403497,,,,,,,
47380958,,,,,,,
47382065,,,,,,,
47382584,,,,,,,
47385096,,,,,,,
47386394,,,,,,,
47863253,,,,,,,
47863358,,,,,,,
47864860,,,,,,,
61316533,,,,,,,
47379250,,,,,,,
47379391,,,,,,,
47379796,,,,,,,
47380104,,,,,,,
47380271,,,,,,,
47380387,,,,,,,
47383102,,,,,,,
47383253,,,,,,,
47383466,,,,,,,
47384658,,,,,,,
47385336,,,,,,,
47385789,,,,,,,
47385999,,,,,,,
47863116,,,,,,,
47863172,,,,,,,
47863310,,,,,,,
49001402,,,,,,,
47384873,,,,,,,
60523094,,,,,,,
65617947,,,,,,False,
65618232,,,,,,False,
65618586,,,,,,False,
65618736,,,,,,False,
60520967,,,,,,,
60522491,,,,,,,
60522812,,,,,,,
60840924,,,,,,,
60840977,,,,,,,
65617756,,,,,,False,
65617848,,,,,,False,
65618024,,,,,,False,
65618114,,,,,,False,
65618185,,,,,,False,
65618300,,,,,,False,
65618394,,,,,,False,
65618474,,,,,,False,
65618526,,,,,,False,
65618551,,,,,,False,
65618784,,,,,,False,
65618843,,,,,,False,
65618941,,,,,,False,
65619548,,,,,,False,
82599468,,,,,,False,
82599708,,,,,,False,
60522258,,,,,,,
60522672,,,,,,,
60841033,,,,,,,
60841159,,,,,,,
60841205,,,,,,,
60841269,,,,,,,
60841327,,,,,,,
60841405,,,,,,,
60841468,,,,,,,
68169504,,,,,,False,
68169621,,,,,,False,
68170100,,,,,,False,
77457637,,,,,,False,
77460564,,,,,,False,
77513071,,,,,,False,
78971983,,,,,,False,
78981234,,,,,,False,
79703903,,,,,,False,
79774865,,,,,,False,
79829546,,,,,,False,
79834206,,,,,,False,
79835675,,,,,,False,
79836457,,,,,,False,
79839235,,,,,,False,
79841889,,,,,,False,
79853167,,,,,,False,
79853949,,,,,,False,
79855034,,,,,,False,
79858492,,,,,,False,
79859464,,,,,,False,
79950913,,,,,,False,
79953197,,,,,,False,
79954851,,,,,,False,
79964303,,,,,,False,
79964862,,,,,,False,
79965485,,,,,,False,
79966704,,,,,,False,
79981035,,,,,,False,
79981712,,,,,,False,
80088727,,,,,,False,
80089634,,,,,,False,
80090442,,,,,,False,
80091769,,,,,,False,
80092799,,,,,,False,
80096346,,,,,,False,
80107026,,,,,,False,
80108417,,,,,,False,
80109649,,,,,,False,
80110615,,,,,,False,
80112323,,,,,,False,
80119840,,,,,,False,
80249778,,,,,,False,
80250780,,,,,,False,
80251273,,,,,,False,
80251648,,,,,,False,
80252010,,,,,,False,
80253578,,,,,,False,
80255281,,,,,,False,
80255671,,,,,,False,
80256045,,,,,,False,
80256486,,,,,,False,
80256845,,,,,,False,
80257169,,,,,,False,
80257527,,,,,,False,
80264362,,,,,,False,
80265270,,,,,,False,
80268544,,,,,,False,
80268992,,,,,,False,
80269704,,,,,,False,
80270961,,,,,,False,
80272069,,,,,,False,
80272618,,,,,,False,
80273036,,,,,,False,
80273630,,,,,,False,
80274008,,,,,,False,
80274466,,,,,,False,
80274790,,,,,,False,
80275187,,,,,,False,
80275595,,,,,,False,
80275912,,,,,,False,
80276208,,,,,,False,
80276612,,,,,,False,
80277436,,,,,,False,
80277729,,,,,,False,
80297416,,,,,,False,
80300814,,,,,,False,
80301255,,,,,,False,
80301792,,,,,,False,
80302279,,,,,,False,
80302784,,,,,,False,
80303414,,,,,,False,
80303966,,,,,,False,
80310674,,,,,,False,
80312692,,,,,,False,
80313065,,,,,,False,
80313705,,,,,,False,
80314128,,,,,,False,
80315157,,,,,,False,
80315521,,,,,,False,
80317090,,,,,,False,
80318810,,,,,,False,
80319149,,,,,,False,
80319634,,,,,,False,
80320683,,,,,,False,
80321379,,,,,,False,
80322871,,,,,,False,
80323354,,,,,,False,
80323798,,,,,,False,
80324272,,,,,,False,
80325045,,,,,,False,
80325517,,,,,,False,
80325865,,,,,,False,
80328028,,,,,,False,
80328674,,,,,,False,
80590417,,,,,,False,
80590909,,,,,,False,
80591910,,,,,,False,
80592609,,,,,,False,
80597426,,,,,,False,
80598569,,,,,,False,
80599331,,,,,,False,
80600044,,,,,,False,
80602263,,,,,,False,
80602791,,,,,,False,
80603229,,,,,,False,
80603620,,,,,,False,
80604194,,,,,,False,
80604764,,,,,,False,
80605311,,,,,,False,
80608562,,,,,,False,
80609215,,,,,,False,
80609706,,,,,,False,
80610290,,,,,,False,
80610840,,,,,,False,
80611284,,,,,,False,
80611821,,,,,,False,
80612323,,,,,,False,
80612981,,,,,,False,
80615039,,,,,,False,
80617820,,,,,,False,
80618486,,,,,,False,
80619089,,,,,,False,
80619674,,,,,,False,
80620413,,,,,,False,
80621190,,,,,,False,
80621632,,,,,,False,
80622059,,,,,,False,
80622631,,,,,,False,
80625017,,,,,,False,
80625528,,,,,,False,
80626113,,,,,,False,
80626614,,,,,,False,
80627364,,,,,,False,
80630199,,,,,,False,
80630788,,,,,,False,
80631359,,,,,,False,
80632277,,,,,,False,
80632867,,,,,,False,
80633714,,,,,,False,
80635271,,,,,,False,
80635842,,,,,,False,
80636307,,,,,,False,
80636729,,,,,,False,
80637116,,,,,,False,
80638307,,,,,,False,
80638961,,,,,,False,
80639485,,,,,,False,
68169971,,,,,,False,
68170204,,,,,,False,
68170335,,,,,,False,
68170440,,,,,,False,
77332331,,,,,,False,
77421402,,,,,,False,
77424542,,,,,,False,
77426859,,,,,,False,
77449988,,,,,,False,
77515397,,,,,,False,
77516168,,,,,,False,
77517014,,,,,,False,
77518368,,,,,,False,
77519060,,,,,,False,
77519513,,,,,,False,
77520595,,,,,,False,
77521079,,,,,,False,
77521523,,,,,,False,
77522050,,,,,,False,
77522469,,,,,,False,
77523156,,,,,,False,
77523615,,,,,,False,
77524065,,,,,,False,
77524606,,,,,,False,
77525044,,,,,,False,
77525455,,,,,,False,
77525882,,,,,,False,
77526292,,,,,,False,
77526804,,,,,,False,
77527280,,,,,,False,
77527740,,,,,,False,
77528122,,,,,,False,
77528698,,,,,,False,
77529339,,,,,,False,
77529779,,,,,,False,
77530492,,,,,,False,
77531030,,,,,,False,
77531540,,,,,,False,
77532586,,,,,,False,
77533115,,,,,,False,
77533499,,,,,,False,
78976833,,,,,,False,
78984227,,,,,,False,
78985565,,,,,,False,
78986775,,,,,,False,
78990166,,,,,,False,
79673404,,,,,,False,
79676639,,,,,,False,
79683614,,,,,,False,
79690140,,,,,,False,
79691022,,,,,,False,
79692594,,,,,,False,
79700601,,,,,,False,
99768873,,,,,,False,
101328366,,,,,,False,
101329835,,,,,,False,
101334130,,,,,,False,
101336006,,,,,,False,
101649990,,,,,,False,
101652200,,,,,,False,
101659550,,,,,,False,
101661275,,,,,,False,
101668386,,,,,,False,
101671265,,,,,,False,
101725602,,,,,,False,
101728074,,,,,,False,
101732057,,,,,,False,
101733475,,,,,,False,
102043076,,,,,,False,
102044917,,,,,,False,
102045802,,,,,,False,
102046779,,,,,,False,
102049648,,,,,,False,
102051213,,,,,,False,
102051619,,,,,,False,
102052193,,,,,,False,
102052468,,,,,,False,
102053178,,,,,,False,
102055745,,,,,,False,
102056138,,,,,,False,
102133087,,,,,,False,
102146544,,,,,,False,
102147744,,,,,,False,
102149538,,,,,,False,
102154148,,,,,,False,
102156373,,,,,,False,
102157629,,,,,,False,
102158954,,,,,,False,
102160251,,,,,,False,
102161875,,,,,,False,
102166171,,,,,,False,
103471181,,,,,,False,
103794559,,,,,,False,
103865468,,,,,,False,
103866744,,,,,,False,
103868392,,,,,,False,
103869662,,,,,,False,
103870903,,,,,,False,
103872097,,,,,,False,
103874997,,,,,,False,
103876162,,,,,,False,
103877518,,,,,,False,
105195831,,,,,,False,
105200172,,,,,,False,
105201163,,,,,,False,
105259526,,,,,,False,
105259908,,,,,,False,
105260991,,,,,,False,
105261308,,,,,,False,
105261724,,,,,,False,
105262058,,,,,,False,
105415621,,,,,,False,
105416293,,,,,,False,
105417425,,,,,,False,
105418297,,,,,,False,
105418604,,,,,,False,
105419616,,,,,,False,
105420170,,,,,,False,
105422729,,,,,,False,
105428506,,,,,,False,
105428887,,,,,,False,
105432633,,,,,,False,
105433224,,,,,,False,
105433772,,,,,,False,
105436598,,,,,,False,
105437074,,,,,,False,
105437582,,,,,,False,
105438070,,,,,,False,
105438582,,,,,,False,
105439158,,,,,,False,
105446806,,,,,,False,
105730812,,,,,,False,
105730924,,,,,,False,
105731504,,,,,,False,
105731621,,,,,,False,
105732874,,,,,,False,
105735828,,,,,,False,
105736120,,,,,,False,
105736465,,,,,,False,
105736684,,,,,,False,
105736705,,,,,,False,
105736718,,,,,,False,
105736731,,,,,,False,
105736748,,,,,,False,
105736763,,,,,,False,
105736775,,,,,,False,
105736787,,,,,,False,
105736803,,,,,,False,
105736816,,,,,,False,
105736844,,,,,,False,
105736850,,,,,,False,
105736864,,,,,,False,
105736876,,,,,,False,
101679536,,,,,,False,
101682166,,,,,,False,
101688899,,,,,,False,
101691919,,,,,,False,
101700336,,,,,,False,
101745219,,,,,,False,
102095355,,,,,,False,
102096768,,,,,,False,
102097739,,,,,,False,
102099266,,,,,,False,
102104527,,,,,,False,
102113870,,,,,,False,
102117530,,,,,,False,
102119617,,,,,,False,
102121492,,,,,,False,
102126022,,,,,,False,
102128088,,,,,,False,
102130303,,,,,,False,
117178667,,,,,,False,
117179158,,,,,,False,
122409245,,,,,,False,
122412205,,,,,,False,
122414082,,,,,,False,
122424380,,,,,,False,
122427854,,,,,,False,
122429469,,,,,,False,
122430733,,,,,,False,
122461286,,,,,,False,
122491145,,,,,,False,
122782974,,,,,,False,
122805700,,,,,,False,
122808555,,,,,,False,
122810323,,,,,,False,
122811822,,,,,,False,
122814088,,,,,,False,
122820414,,,,,,False,
122821911,,,,,,False,
122831722,,,,,,False,
122833228,,,,,,False,
122834643,,,,,,False,
122836533,,,,,,False,
122838476,,,,,,False,
122839485,,,,,,False,
122842872,,,,,,False,
122844317,,,,,,False,
122845398,,,,,,False,
122846504,,,,,,False,
122847610,,,,,,False,
122848633,,,,,,False,
122849521,,,,,,False,
122851121,,,,,,False,
122854250,,,,,,False,
122855193,,,,,,False,
122856024,,,,,,False,
122857052,,,,,,False,
122858692,,,,,,False,
122860590,,,,,,False,
122861419,,,,,,False,
122861960,,,,,,False,
122864163,,,,,,False,
122864743,,,,,,False,
122865314,,,,,,False,
122865911,,,,,,False,
122866460,,,,,,False,
122867197,,,,,,False,
122867745,,,,,,False,
122868332,,,,,,False,
122868982,,,,,,False,
122869701,,,,,,False,
122870380,,,,,,False,
122870990,,,,,,False,
122870991,,,,,,False,
122872020,,,,,,False,
122872593,,,,,,False,
122873068,,,,,,False,
122873656,,,,,,False,
122874156,,,,,,False,
122874614,,,,,,False,
122875468,,,,,,False,
122876150,,,,,,False,
122876602,,,,,,False,
122889954,,,,,,False,
122890202,,,,,,False,
122890489,,,,,,False,
122405738,,,,,,False,
122403174,,,,,,False,
122408190,,,,,,False,
122425822,,,,,,False,
122426822,,,,,,False,
122431817,,,,,,False,
122432907,,,,,,False,
122433890,,,,,,False,
122434551,,,,,,False,
122463524,,,,,,False,
122494657,,,,,,False,
122511991,,,,,,False,
122778951,,,,,,False,
122785257,,,,,,False,
122790071,,,,,,False,
122887323,,,,,,False,
127377934,,,,,,False,
127378005,,,,,,False,
122776363,,,,,,False,
122792846,,,,,,False,
44407039,,,,,,,
44406995,,,,,,,
44407259,,,,,,,
44407309,,,,,,,
44407397,,,,,,,
44407424,,,,,,,
44407447,,,,,,,
44407463,,,,,,,
44407503,,,,,,,
44407529,,,,,,,
44407552,,,,,,,
44407575,,,,,,,
44407589,,,,,,,
44407600,,,,,,,
44407621,,,,,,,
44407634,,,,,,,
44407652,,,,,,,
47459381,,,,,,,
47459904,,,,,,,
47460227,,,,,,,
47460758,,,,,,,
47585800,,,,,,,
47457628,,,,,,,
47457894,,,,,,,
47458102,,,,,,,
47458542,,,,,,,
47458890,,,,,,,
47459179,,,,,,,
47460413,,,,,,,
47460617,,,,,,,
47460951,,,,,,,
47461283,,,,,,,
47461466,,,,,,,
47461606,,,,,,,
47584522,,,,,,,
65413344,,,,,,False,
65413592,,,,,,False,
65414101,,,,,,False,
65414794,,,,,,False,
65422124,,,,,,False,
60640448,,,,,,,
60641482,,,,,,,
65411823,,,,,,False,
65413459,,,,,,False,
65413542,,,,,,False,
65413701,,,,,,False,
65413792,,,,,,False,
65413919,,,,,,False,
65414012,,,,,,False,
65414224,,,,,,False,
65414532,,,,,,False,
65414580,,,,,,False,
65414622,,,,,,False,
65414644,,,,,,False,
65414707,,,,,,False,
65414863,,,,,,False,
65422052,,,,,,False,
79858010,,,,,,False,
79859454,,,,,,False,
79862692,,,,,,False,
79863850,,,,,,False,
79944960,,,,,,False,
79946054,,,,,,False,
80153545,,,,,,False,
80154141,,,,,,False,
80154746,,,,,,False,
80155403,,,,,,False,
80156086,,,,,,False,
80156720,,,,,,False,
80157284,,,,,,False,
80157853,,,,,,False,
80158475,,,,,,False,
80159022,,,,,,False,
80159516,,,,,,False,
80160035,,,,,,False,
80161966,,,,,,False,
80163002,,,,,,False,
80163673,,,,,,False,
80164792,,,,,,False,
80165246,,,,,,False,
80166051,,,,,,False,
80166462,,,,,,False,
80166894,,,,,,False,
80170208,,,,,,False,
80170635,,,,,,False,
80172119,,,,,,False,
80173125,,,,,,False,
80173523,,,,,,False,
80173914,,,,,,False,
80174280,,,,,,False,
80174616,,,,,,False,
80174960,,,,,,False,
80175923,,,,,,False,
80255752,,,,,,False,
80257213,,,,,,False,
80257793,,,,,,False,
80258959,,,,,,False,
80259444,,,,,,False,
80259877,,,,,,False,
80260234,,,,,,False,
80260583,,,,,,False,
80260916,,,,,,False,
80261297,,,,,,False,
80261621,,,,,,False,
80261875,,,,,,False,
80262223,,,,,,False,
80262508,,,,,,False,
80262774,,,,,,False,
80263224,,,,,,False,
80263708,,,,,,False,
80264396,,,,,,False,
80264673,,,,,,False,
80265170,,,,,,False,
80265676,,,,,,False,
80266353,,,,,,False,
80266911,,,,,,False,
80267300,,,,,,False,
80268501,,,,,,False,
80268948,,,,,,False,
80269352,,,,,,False,
80269730,,,,,,False,
80270197,,,,,,False,
80273136,,,,,,False,
80274004,,,,,,False,
80274728,,,,,,False,
80275562,,,,,,False,
80276358,,,,,,False,
82780837,,,,,,False,
82879348,,,,,,False,
82879641,,,,,,False,
82880150,,,,,,False,
82880611,,,,,,False,
82881011,,,,,,False,
82881907,,,,,,False,
82882118,,,,,,False,
82882431,,,,,,False,
82882815,,,,,,False,
82883131,,,,,,False,
82883530,,,,,,False,
82884333,,,,,,False,
82884567,,,,,,False,
82884892,,,,,,False,
82885353,,,,,,False,
82885657,,,,,,False,
82887128,,,,,,False,
82889505,,,,,,False,
82889787,,,,,,False,
82890731,,,,,,False,
83049386,,,,,,False,
83064357,,,,,,False,
83065023,,,,,,False,
83065630,,,,,,False,
83066441,,,,,,False,
83067493,,,,,,False,
83067883,,,,,,False,
83068179,,,,,,False,
83069121,,,,,,False,
83069893,,,,,,False,
83071024,,,,,,False,
83073048,,,,,,False,
83075707,,,,,,False,
83077632,,,,,,False,
83078578,,,,,,False,
83079455,,,,,,False,
83079871,,,,,,False,
83080631,,,,,,False,
83080884,,,,,,False,
83081482,,,,,,False,
83108870,,,,,,False,
83109227,,,,,,False,
83109690,,,,,,False,
83110080,,,,,,False,
83110467,,,,,,False,
83110898,,,,,,False,
83111315,,,,,,False,
83111837,,,,,,False,
83112182,,,,,,False,
83115881,,,,,,False,
83116232,,,,,,False,
83116642,,,,,,False,
83116980,,,,,,False,
83117260,,,,,,False,
83117565,,,,,,False,
83117967,,,,,,False,
83118353,,,,,,False,
83118666,,,,,,False,
83118966,,,,,,False,
83119215,,,,,,False,
83121630,,,,,,False,
83121946,,,,,,False,
83122249,,,,,,False,
83123218,,,,,,False,
83123551,,,,,,False,
83123937,,,,,,False,
83124274,,,,,,False,
83124621,,,,,,False,
83124961,,,,,,False,
83125274,,,,,,False,
75998669,,,,,,False,
75998904,,,,,,False,
79943589,,,,,,False,
79947142,,,,,,False,
79948459,,,,,,False,
79954369,,,,,,False,
79955690,,,,,,False,
79957032,,,,,,False,
79957873,,,,,,False,
79962020,,,,,,False,
79962791,,,,,,False,
79963641,,,,,,False,
79964616,,,,,,False,
79965294,,,,,,False,
80162530,,,,,,False,
80165637,,,,,,False,
80167406,,,,,,False,
80169667,,,,,,False,
80172711,,,,,,False,
80175289,,,,,,False,
80175594,,,,,,False,
80176214,,,,,,False,
80255031,,,,,,False,
80255361,,,,,,False,
80256230,,,,,,False,
80256535,,,,,,False,
80256890,,,,,,False,
80257495,,,,,,False,
102988580,,,,,,False,
102988991,,,,,,False,
105242121,,,,,,False,
105242687,,,,,,False,
105243117,,,,,,False,
105243966,,,,,,False,
105244420,,,,,,False,
105244864,,,,,,False,
105245163,,,,,,False,
105246094,,,,,,False,
105246664,,,,,,False,
105252306,,,,,,False,
105252479,,,,,,False,
105252643,,,,,,False,
105253218,,,,,,False,
105253437,,,,,,False,
105253768,,,,,,False,
105254690,,,,,,False,
105254830,,,,,,False,
105255004,,,,,,False,
105255178,,,,,,False,
105255334,,,,,,False,
105255457,,,,,,False,
105255615,,,,,,False,
