row_id,gp_lgd_code,gp_name,plan_year,doc_type,source_file,activity_code,work_plan_year,adm_approval_no,adm_approval_sanction_date,work_proposed_cost,adm_approval_authority
117153|2023|AA|7,117153,Govindapur,2023,AA,2023_AA.json,82951856,2023,1,2024-11-01,72000.0,sarapancha
117153|2023|AA|8,117153,Govindapur,2023,AA,2023_AA.json,82906245,2023,218,2025-03-07,70000.0,Sarapanch
117153|2023|AA|9,117153,Govindapur,2023,AA,2023_AA.json,82932993,2023,255,2025-03-07,100000.0,Sarapanch
117153|2023|AA|10,117153,Govindapur,2023,AA,2023_AA.json,82908096,2023,82908096,2025-08-30,150000.0,SARAPANCH
117153|2023|AA|11,117153,Govindapur,2023,AA,2023_AA.json,126997865,2023,17,2026-01-17,413000.0,SARPANCH
117153|2023|AA|12,117153,Govindapur,2023,AA,2023_AA.json,127969320,2023,29,2026-03-17,200000.0,Sarapanch
117153|2023|AA|13,117153,Govindapur,2023,AA,2023_AA.json,82919590,2023,29,2026-06-01,50000.0,Sarapanch
117153|2024|AA|0,117153,Govindapur,2024,AA,2024_AA.json,105563838,2024,2,2024-11-01,170000.0,sarapancha
117153|2024|AA|1,117153,Govindapur,2024,AA,2024_AA.json,105556988,2024,7,2025-01-01,150000.0,sarapancha
117153|2024|AA|2,117153,Govindapur,2024,AA,2024_AA.json,105560796,2024,46,2025-03-05,50000.0,Sarapanch
117153|2024|AA|3,117153,Govindapur,2024,AA,2024_AA.json,105556316,2024,41,2025-03-07,30000.0,Sarapanch
117153|2024|AA|4,117153,Govindapur,2024,AA,2024_AA.json,105560150,2024,47,2025-03-05,200000.0,Sarapanch
117153|2024|AA|5,117153,Govindapur,2024,AA,2024_AA.json,105561266,2024,45,2025-03-05,150000.0,Sarapanch
117153|2024|AA|6,117153,Govindapur,2024,AA,2024_AA.json,105553744,2024,45,2025-03-03,200000.0,Sarapanch
117153|2024|AA|7,117153,Govindapur,2024,AA,2024_AA.json,105555079,2024,16,2026-01-05,200000.0,SARPANCH
117153|2024|AA|8,117153,Govindapur,2024,AA,2024_AA.json,108602020,2024,108602020,2026-05-05,200000.0,Sarapanch
117153|2024|AA|9,117153,Govindapur,2024,AA,2024_AA.json,108601974,2024,21,2026-05-27,87500.0,Sarapanch
117153|2024|AA|10,117153,Govindapur,2024,AA,2024_AA.json,105568620,2024,22,2026-05-27,3500.0,Sarapanch
117153|2024|AA|11,117153,Govindapur,2024,AA,2024_AA.json,105568199,2024,23,2026-05-27,3500.0,Sarapanch
117153|2024|AA|12,117153,Govindapur,2024,AA,2024_AA.json,105567882,2024,24,2026-05-27,3500.0,Sarapanch
117153|2024|AA|13,117153,Govindapur,2024,AA,2024_AA.json,105567322,2024,25,2026-05-27,3500.0,Sarapanch
117153|2024|AA|14,117153,Govindapur,2024,AA,2024_AA.json,105566950,2024,26,2026-05-27,3500.0,Sarapanch
117153|2025|AA|0,117153,Govindapur,2025,AA,2025_AA.json,121606698,2025,121606698,2026-01-05,140000.0,SARAPANCH
117153|2025|AA|1,117153,Govindapur,2025,AA,2025_AA.json,121606762,2025,15,2026-01-03,117000.0,SARPANCH
117153|2025|AA|2,117153,Govindapur,2025,AA,2025_AA.json,121608233,2025,18,2026-02-04,152756.0,SARPANCH
117153|2025|AA|3,117153,Govindapur,2025,AA,2025_AA.json,121606452,2025,11,2026-03-07,200000.0,Sarapanch
117153|2025|AA|4,117153,Govindapur,2025,AA,2025_AA.json,121608181,2025,12,2026-03-07,400000.0,Sarapanch
117153|2025|AA|5,117153,Govindapur,2025,AA,2025_AA.json,121606532,2025,121606532,2026-05-05,193074.0,Sarapanch
117951|2020|AA|0,117951,Biswamathpur,2020,AA,2020_AA.json,44022741,2020,18,2020-11-02,121321.0,AE
117951|2020|AA|1,117951,Biswamathpur,2020,AA,2020_AA.json,44022870,2020,18,2020-11-10,218032.0,AE
117951|2020|AA|2,117951,Biswamathpur,2020,AA,2020_AA.json,44022808,2020,18,2020-11-03,150000.0,AE
117951|2020|AA|3,117951,Biswamathpur,2020,AA,2020_AA.json,44022696,2020,18,2020-12-01,234633.0,AE
117951|2020|AA|4,117951,Biswamathpur,2020,AA,2020_AA.json,44022755,2020,18,2020-11-03,100000.0,AE
117951|2020|AA|5,117951,Biswamathpur,2020,AA,2020_AA.json,44022784,2020,18,2020-11-03,100000.0,AE
117951|2020|AA|6,117951,Biswamathpur,2020,AA,2020_AA.json,44022767,2020,18,2020-11-03,100000.0,AE
117951|2020|AA|7,117951,Biswamathpur,2020,AA,2020_AA.json,44022861,2020,18,2020-12-09,56000.0,AE
117951|2020|AA|8,117951,Biswamathpur,2020,AA,2020_AA.json,44022775,2020,18,2021-01-13,200000.0,AE
117951|2020|AA|9,117951,Biswamathpur,2020,AA,2020_AA.json,44022883,2020,18,2021-01-06,50000.0,AE
117951|2020|AA|10,117951,Biswamathpur,2020,AA,2020_AA.json,44022719,2020,AE,2021-01-06,128679.0,12
117951|2020|AA|11,117951,Biswamathpur,2020,AA,2020_AA.json,44022832,2020,20,2021-03-03,150000.0,AE
117951|2020|AA|12,117951,Biswamathpur,2020,AA,2020_AA.json,44022798,2020,18,2021-04-07,236791.0,AE
117951|2020|AA|13,117951,Biswamathpur,2020,AA,2020_AA.json,44023011,2020,9,2021-07-01,100000.0,AE
117951|2020|AA|14,117951,Biswamathpur,2020,AA,2020_AA.json,44022682,2020,9,2021-07-01,160000.0,AE
117951|2020|AA|15,117951,Biswamathpur,2020,AA,2020_AA.json,44022712,2020,9,2021-07-01,150000.0,AE
117951|2020|AA|16,117951,Biswamathpur,2020,AA,2020_AA.json,44022650,2020,9,2021-07-01,100000.0,AE
117951|2020|AA|17,117951,Biswamathpur,2020,AA,2020_AA.json,44022727,2020,18,2021-07-01,150000.0,AE
117951|2020|AA|18,117951,Biswamathpur,2020,AA,2020_AA.json,52846250,2020,18,2021-07-01,100000.0,AE
117951|2020|AA|19,117951,Biswamathpur,2020,AA,2020_AA.json,44022484,2020,18,2021-09-01,160000.0,AE
117951|2020|AA|20,117951,Biswamathpur,2020,AA,2020_AA.json,52846339,2020,9,2021-09-10,400000.0,AE
117951|2020|AA|21,117951,Biswamathpur,2020,AA,2020_AA.json,44022668,2020,12,2022-01-25,100000.0,AE
117951|2020|AA|22,117951,Biswamathpur,2020,AA,2020_AA.json,44022587,2020,1,2022-11-27,100000.0,AE
117951|2020|AA|23,117951,Biswamathpur,2020,AA,2020_AA.json,44022634,2020,1,2022-11-27,100000.0,AE
117951|2020|AA|24,117951,Biswamathpur,2020,AA,2020_AA.json,44022847,2020,1,2022-12-05,190000.0,AE
117951|2020|AA|25,117951,Biswamathpur,2020,AA,2020_AA.json,66070594,2020,1,2022-12-05,100000.0,AE
117951|2020|AA|26,117951,Biswamathpur,2020,AA,2020_AA.json,66070565,2020,1,2022-12-05,100000.0,AE
117951|2020|AA|27,117951,Biswamathpur,2020,AA,2020_AA.json,44022619,2020,18,2025-04-16,60000.0,GP
117951|2020|AA|28,117951,Biswamathpur,2020,AA,2020_AA.json,44022602,2020,3,2026-02-01,6000.0,GP
117951|2021|AA|0,117951,Biswamathpur,2021,AA,2021_AA.json,54758039,2021,12,2022-01-25,600000.0,AE
117951|2021|AA|1,117951,Biswamathpur,2021,AA,2021_AA.json,54758087,2021,12,2022-01-25,145052.0,AE
117951|2021|AA|2,117951,Biswamathpur,2021,AA,2021_AA.json,54758155,2021,2,2022-06-01,214032.0,AE
117951|2021|AA|3,117951,Biswamathpur,2021,AA,2021_AA.json,54758005,2021,2,2022-06-01,282159.0,AE
117951|2021|AA|4,117951,Biswamathpur,2021,AA,2021_AA.json,54757869,2021,1,2022-06-01,276630.0,AE
117951|2021|AA|5,117951,Biswamathpur,2021,AA,2021_AA.json,54758281,2021,1,2022-10-16,200000.0,AE
117951|2021|AA|6,117951,Biswamathpur,2021,AA,2021_AA.json,54758315,2021,1,2022-10-16,200000.0,AE
117951|2021|AA|7,117951,Biswamathpur,2021,AA,2021_AA.json,54757828,2021,1,2022-11-27,558789.0,AE
117951|2021|AA|8,117951,Biswamathpur,2021,AA,2021_AA.json,66071033,2021,1,2022-11-27,558789.0,AE
117951|2021|AA|9,117951,Biswamathpur,2021,AA,2021_AA.json,54758235,2021,2,2025-09-01,200000.0,GP
117951|2022|AA|0,117951,Biswamathpur,2022,AA,2022_AA.json,65351635,2022,1,2022-10-27,182541.0,AE
117951|2022|AA|1,117951,Biswamathpur,2022,AA,2022_AA.json,65351656,2022,1,2022-11-23,100000.0,AE
117951|2022|AA|2,117951,Biswamathpur,2022,AA,2022_AA.json,65351701,2022,4,2022-12-12,200000.0,ae
117951|2022|AA|3,117951,Biswamathpur,2022,AA,2022_AA.json,65351930,2022,1,2023-02-01,160271.0,AE
117951|2022|AA|4,117951,Biswamathpur,2022,AA,2022_AA.json,65351888,2022,1,2023-02-01,200000.0,AE
117951|2022|AA|5,117951,Biswamathpur,2022,AA,2022_AA.json,65351904,2022,1,2023-02-16,321389.0,AE
117951|2022|AA|6,117951,Biswamathpur,2022,AA,2022_AA.json,65351946,2022,2,2023-02-16,453809.0,AE
117951|2022|AA|7,117951,Biswamathpur,2022,AA,2022_AA.json,65351915,2022,5,2023-02-01,50000.0,AEE
117951|2022|AA|8,117951,Biswamathpur,2022,AA,2022_AA.json,65351749,2022,1,2023-07-05,178542.0,AE
117951|2022|AA|9,117951,Biswamathpur,2022,AA,2022_AA.json,65351969,2022,3,2023-07-19,200000.0,AE
117951|2022|AA|10,117951,Biswamathpur,2022,AA,2022_AA.json,65351675,2022,3,2023-09-21,96000.0,AE
117951|2022|AA|11,117951,Biswamathpur,2022,AA,2022_AA.json,65351718,2022,1,2024-03-21,200000.0,AE
117951|2022|AA|12,117951,Biswamathpur,2022,AA,2022_AA.json,65351766,2022,1,2024-01-12,150000.0,AE
117951|2022|AA|13,117951,Biswamathpur,2022,AA,2022_AA.json,65351853,2022,1,2024-03-23,50000.0,AE
117951|2022|AA|14,117951,Biswamathpur,2022,AA,2022_AA.json,65351733,2022,11,2025-05-20,200000.0,AE
117951|2023|AA|0,117951,Biswamathpur,2023,AA,2023_AA.json,69833121,2023,1,2024-02-09,70000.0,AE
117951|2023|AA|1,117951,Biswamathpur,2023,AA,2023_AA.json,69832252,2023,1,2024-02-09,50000.0,AE
117951|2023|AA|2,117951,Biswamathpur,2023,AA,2023_AA.json,69908746,2023,1,2024-06-19,12000.0,AE
117951|2023|AA|3,117951,Biswamathpur,2023,AA,2023_AA.json,78448665,2023,1,2024-08-06,200000.0,AE
117951|2023|AA|4,117951,Biswamathpur,2023,AA,2023_AA.json,78465024,2023,1,2025-01-28,300000.0,AEE
117951|2023|AA|5,117951,Biswamathpur,2023,AA,2023_AA.json,69853407,2023,1,2024-10-01,100000.0,AE
117951|2023|AA|6,117951,Biswamathpur,2023,AA,2023_AA.json,78447588,2023,7,2025-06-16,195093.0,AEE
117951|2023|AA|7,117951,Biswamathpur,2023,AA,2023_AA.json,69837279,2023,13,2025-03-28,50000.0,AEE
117951|2023|AA|8,117951,Biswamathpur,2023,AA,2023_AA.json,69830257,2023,1,2025-05-01,70000.0,AEE
117951|2023|AA|9,117951,Biswamathpur,2023,AA,2023_AA.json,78449148,2023,1,2025-05-01,150000.0,AEE
117951|2023|AA|10,117951,Biswamathpur,2023,AA,2023_AA.json,69844889,2023,1,2025-05-01,75000.0,AEE
117951|2023|AA|11,117951,Biswamathpur,2023,AA,2023_AA.json,78466559,2023,1,2025-05-01,103695.0,AEE
117951|2023|AA|12,117951,Biswamathpur,2023,AA,2023_AA.json,69910003,2023,19,2025-08-20,73279.0,GP
117951|2023|AA|13,117951,Biswamathpur,2023,AA,2023_AA.json,78453646,2023,2,2025-09-24,100000.0,GP
117951|2023|AA|14,117951,Biswamathpur,2023,AA,2023_AA.json,69898097,2023,8,2025-12-25,200000.0,GP
117951|2023|AA|15,117951,Biswamathpur,2023,AA,2023_AA.json,78450132,2023,24,2026-01-05,161085.0,GP
117951|2023|AA|16,117951,Biswamathpur,2023,AA,2023_AA.json,69854522,2023,9,2026-01-12,200000.0,GP
117951|2023|AA|17,117951,Biswamathpur,2023,AA,2023_AA.json,69860405,2023,5,2026-01-12,135279.0,GP
117951|2023|AA|18,117951,Biswamathpur,2023,AA,2023_AA.json,78466235,2023,23,2026-01-12,100000.0,GP
117951|2023|AA|19,117951,Biswamathpur,2023,AA,2023_AA.json,69843001,2023,11,2026-01-12,48000.0,GP
117951|2023|AA|20,117951,Biswamathpur,2023,AA,2023_AA.json,69842037,2023,4,2026-02-01,127279.0,GP
117951|2023|AA|21,117951,Biswamathpur,2023,AA,2023_AA.json,69839770,2023,12,2026-02-01,50000.0,GP
117951|2023|AA|22,117951,Biswamathpur,2023,AA,2023_AA.json,78438619,2023,15,2026-02-01,50000.0,GP
117951|2023|AA|23,117951,Biswamathpur,2023,AA,2023_AA.json,69844072,2023,21,2026-02-01,75000.0,GP
117951|2023|AA|24,117951,Biswamathpur,2023,AA,2023_AA.json,69830937,2023,16,2026-02-01,70000.0,GP
117951|2024|AA|0,117951,Biswamathpur,2024,AA,2024_AA.json,99368323,2024,1,2025-01-06,30000.0,AEE
117951|2024|AA|1,117951,Biswamathpur,2024,AA,2024_AA.json,102979344,2024,1,2025-01-06,50000.0,AEE
117951|2024|AA|2,117951,Biswamathpur,2024,AA,2024_AA.json,102979154,2024,1,2024-12-24,330000.0,AEE
117951|2024|AA|3,117951,Biswamathpur,2024,AA,2024_AA.json,100211323,2024,22,2025-06-16,100000.0,AEE
117951|2024|AA|4,117951,Biswamathpur,2024,AA,2024_AA.json,100219982,2024,13,2025-03-28,150000.0,AEE
117951|2024|AA|5,117951,Biswamathpur,2024,AA,2024_AA.json,99369729,2024,4,2025-03-28,63000.0,AEE
117951|2024|AA|6,117951,Biswamathpur,2024,AA,2024_AA.json,100205302,2024,25,2025-03-28,100000.0,AEE
117951|2024|AA|7,117951,Biswamathpur,2024,AA,2024_AA.json,100076092,2024,1,2025-05-01,150000.0,AEE
117951|2024|AA|8,117951,Biswamathpur,2024,AA,2024_AA.json,99365782,2024,1,2025-05-01,100000.0,AEE
117951|2024|AA|9,117951,Biswamathpur,2024,AA,2024_AA.json,99370405,2024,1,2025-05-07,40000.0,AEE
117951|2024|AA|10,117951,Biswamathpur,2024,AA,2024_AA.json,100213678,2024,1,2025-05-01,100000.0,AEE
117951|2024|AA|11,117951,Biswamathpur,2024,AA,2024_AA.json,101370275,2024,11,2025-05-20,67118.0,AE
117951|2024|AA|12,117951,Biswamathpur,2024,AA,2024_AA.json,100220623,2024,15,2025-08-20,150000.0,GP
117951|2024|AA|13,117951,Biswamathpur,2024,AA,2024_AA.json,100077382,2024,24,2025-08-18,100000.0,GP
117951|2024|AA|14,117951,Biswamathpur,2024,AA,2024_AA.json,100215007,2024,17,2025-09-15,114780.0,GP
117951|2024|AA|15,117951,Biswamathpur,2024,AA,2024_AA.json,100217369,2024,20,2025-09-15,100000.0,GP
117951|2024|AA|16,117951,Biswamathpur,2024,AA,2024_AA.json,99364748,2024,12,2025-12-12,190000.0,GP
117951|2024|AA|17,117951,Biswamathpur,2024,AA,2024_AA.json,99363994,2024,18,2026-01-05,100118.0,GP
117951|2024|AA|18,117951,Biswamathpur,2024,AA,2024_AA.json,100210171,2024,23,2026-01-12,100000.0,GP
117951|2024|AA|19,117951,Biswamathpur,2024,AA,2024_AA.json,100074736,2024,10,2026-01-12,200000.0,GP
117951|2024|AA|20,117951,Biswamathpur,2024,AA,2024_AA.json,100219381,2024,11,2026-01-12,200000.0,GP
117951|2024|AA|21,117951,Biswamathpur,2024,AA,2024_AA.json,99362422,2024,16,2026-02-01,140000.0,GP
117951|2024|AA|22,117951,Biswamathpur,2024,AA,2024_AA.json,100203720,2024,1,2026-02-01,76824.0,GP
117951|2024|AA|23,117951,Biswamathpur,2024,AA,2024_AA.json,99368969,2024,5,2026-02-01,60000.0,GP
117951|2024|AA|24,117951,Biswamathpur,2024,AA,2024_AA.json,99481915,2024,2,2026-01-01,70000.0,GP
117951|2025|AA|0,117951,Biswamathpur,2025,AA,2025_AA.json,121796911,2025,15,2025-10-16,400000.0,AEE
117951|2025|AA|1,117951,Biswamathpur,2025,AA,2025_AA.json,121797055,2025,22,2025-12-12,510000.0,GP
117951|2025|AA|2,117951,Biswamathpur,2025,AA,2025_AA.json,121875120,2025,25,2026-01-02,144824.0,GP
117951|2025|AA|3,117951,Biswamathpur,2025,AA,2025_AA.json,121838664,2025,19,2026-01-02,200000.0,GP
117951|2025|AA|4,117951,Biswamathpur,2025,AA,2025_AA.json,121839866,2025,21,2026-01-02,200000.0,GP
117951|2025|AA|5,117951,Biswamathpur,2025,AA,2025_AA.json,121839463,2025,20,2026-01-02,314780.0,GP
117951|2025|AA|6,117951,Biswamathpur,2025,AA,2025_AA.json,121797522,2025,1,2026-01-02,3500.0,GP
117951|2025|AA|7,117951,Biswamathpur,2025,AA,2025_AA.json,121797701,2025,2,2026-01-02,3500.0,GP
117951|2025|AA|8,117951,Biswamathpur,2025,AA,2025_AA.json,121796822,2025,8,2026-01-01,116118.0,GP
117951|2025|AA|9,117951,Biswamathpur,2025,AA,2025_AA.json,121797409,2025,3,2026-01-08,3500.0,GP
117951|2025|AA|10,117951,Biswamathpur,2025,AA,2025_AA.json,121799777,2025,4,2026-01-08,62618.0,GP
117951|2025|AA|11,117951,Biswamathpur,2025,AA,2025_AA.json,121796760,2025,5,2026-01-08,30000.0,GP
117951|2025|AA|12,117951,Biswamathpur,2025,AA,2025_AA.json,113468094,2025,6,2026-01-08,39000.0,GP
117951|2025|AA|13,117951,Biswamathpur,2025,AA,2025_AA.json,121837616,2025,10,2026-01-05,40000.0,GP
117951|2025|AA|14,117951,Biswamathpur,2025,AA,2025_AA.json,121836389,2025,12,2026-01-12,50000.0,GP
117951|2025|AA|15,117951,Biswamathpur,2025,AA,2025_AA.json,121838294,2025,16,2026-01-15,100000.0,GP
117951|2025|AA|16,117951,Biswamathpur,2025,AA,2025_AA.json,121796675,2025,7,2026-01-15,35000.0,GP
117951|2025|AA|17,117951,Biswamathpur,2025,AA,2025_AA.json,127434272,2025,24,2026-01-01,230000.0,GP
117951|2025|AA|18,117951,Biswamathpur,2025,AA,2025_AA.json,127434199,2025,18,2026-01-31,150000.0,AEE
117951|2025|AA|19,117951,Biswamathpur,2025,AA,2025_AA.json,127434382,2025,14,2026-01-01,150000.0,GP
117951|2025|AA|20,117951,Biswamathpur,2025,AA,2025_AA.json,127434152,2025,17,2026-02-01,12000.0,GP
117951|2025|AA|21,117951,Biswamathpur,2025,AA,2025_AA.json,127434092,2025,15,2026-02-01,50000.0,GP
118012|2020|AA|0,118012,Sharagada,2020,AA,2020_AA.json,51918217,2020,3,2021-10-19,748396.0,GP
118012|2020|AA|1,118012,Sharagada,2020,AA,2020_AA.json,44227218,2020,2,2021-01-06,240000.0,GP
118012|2020|AA|2,118012,Sharagada,2020,AA,2020_AA.json,44227259,2020,3,2021-01-12,300000.0,GP
118012|2020|AA|3,118012,Sharagada,2020,AA,2020_AA.json,44227393,2020,2,2022-02-01,400000.0,Sarpanch
118012|2020|AA|4,118012,Sharagada,2020,AA,2020_AA.json,44227382,2020,2,2022-02-01,340395.0,Sarpanch
118012|2020|AA|5,118012,Sharagada,2020,AA,2020_AA.json,44227369,2020,2,2022-02-01,900000.0,Sarpanch
118012|2020|AA|6,118012,Sharagada,2020,AA,2020_AA.json,60561586,2020,3,2021-12-08,740395.0,GP
118012|2020|AA|7,118012,Sharagada,2020,AA,2020_AA.json,44227250,2020,3,2021-08-10,100000.0,GP
118012|2020|AA|8,118012,Sharagada,2020,AA,2020_AA.json,51917574,2020,3,2021-04-08,150000.0,GP
118012|2020|AA|9,118012,Sharagada,2020,AA,2020_AA.json,60561431,2020,2,2021-12-13,900000.0,GP
118012|2020|AA|10,118012,Sharagada,2020,AA,2020_AA.json,87228126,2020,4,2022-11-17,70000.0,GP
118012|2020|AA|11,118012,Sharagada,2020,AA,2020_AA.json,87228010,2020,5,2022-10-18,150000.0,GP
118012|2020|AA|12,118012,Sharagada,2020,AA,2020_AA.json,87228076,2020,5,2022-10-13,70000.0,GP
118012|2020|AA|13,118012,Sharagada,2020,AA,2020_AA.json,87228170,2020,4,2023-07-15,259326.0,GP
118012|2021|AA|0,118012,Sharagada,2021,AA,2021_AA.json,47855464,2021,1,2021-12-01,869197.0,Sarpanch
118012|2021|AA|1,118012,Sharagada,2021,AA,2021_AA.json,47855560,2021,2,2021-12-01,434227.0,Sarpanch
118012|2021|AA|2,118012,Sharagada,2021,AA,2021_AA.json,47855539,2021,3,2021-12-01,1157190.0,Sarpanch
118012|2021|AA|3,118012,Sharagada,2021,AA,2021_AA.json,47855486,2021,4,2021-12-01,869198.0,Sarpanch
118012|2021|AA|4,118012,Sharagada,2021,AA,2021_AA.json,47855518,2021,6,2021-12-01,1738395.0,Sarpanch
118012|2021|AA|5,118012,Sharagada,2021,AA,2021_AA.json,56192487,2021,3,2021-11-10,50000.0,GP
118012|2021|AA|6,118012,Sharagada,2021,AA,2021_AA.json,56192687,2021,4,2021-11-08,100395.0,GP
118012|2021|AA|7,118012,Sharagada,2021,AA,2021_AA.json,56169034,2021,5,2021-12-09,200000.0,GP
118012|2021|AA|8,118012,Sharagada,2021,AA,2021_AA.json,56169082,2021,3,2021-11-17,200000.0,GP
118012|2021|AA|9,118012,Sharagada,2021,AA,2021_AA.json,56168852,2021,2,2021-10-12,288000.0,GP
118012|2021|AA|10,118012,Sharagada,2021,AA,2021_AA.json,56168982,2021,2,2021-11-10,500000.0,GP
118012|2021|AA|11,118012,Sharagada,2021,AA,2021_AA.json,56168872,2021,2,2021-12-02,80000.0,GP
118012|2021|AA|12,118012,Sharagada,2021,AA,2021_AA.json,56168958,2021,4,2021-12-04,270000.0,GP
118012|2021|AA|13,118012,Sharagada,2021,AA,2021_AA.json,56168889,2021,3,2021-12-02,240000.0,GP
118012|2021|AA|14,118012,Sharagada,2021,AA,2021_AA.json,56168929,2021,4,2021-12-13,159197.0,gp
118012|2021|AA|15,118012,Sharagada,2021,AA,2021_AA.json,56168881,2021,3,2021-12-16,251198.0,GP
118012|2022|AA|0,118012,Sharagada,2022,AA,2022_AA.json,66671755,2022,4,2022-10-26,250000.0,GP
118012|2022|AA|1,118012,Sharagada,2022,AA,2022_AA.json,66671698,2022,5,2022-11-15,200000.0,GP
118012|2022|AA|2,118012,Sharagada,2022,AA,2022_AA.json,66671467,2022,3,2022-12-02,250000.0,GP
118012|2022|AA|3,118012,Sharagada,2022,AA,2022_AA.json,66671957,2022,3,2022-11-02,400000.0,GP
118012|2022|AA|4,118012,Sharagada,2022,AA,2022_AA.json,66671541,2022,5,2022-12-02,90000.0,GP
118012|2022|AA|5,118012,Sharagada,2022,AA,2022_AA.json,66671732,2022,4,2022-10-13,300000.0,GP
118012|2022|AA|6,118012,Sharagada,2022,AA,2022_AA.json,66671436,2022,4,2022-12-16,103035.0,GP
118012|2022|AA|7,118012,Sharagada,2022,AA,2022_AA.json,66671294,2022,4,2022-12-07,200000.0,GP
118012|2022|AA|8,118012,Sharagada,2022,AA,2022_AA.json,66671371,2022,5,2022-12-12,240000.0,GP
118012|2022|AA|9,118012,Sharagada,2022,AA,2022_AA.json,66671655,2022,4,2022-12-06,150000.0,GP
118012|2022|AA|10,118012,Sharagada,2022,AA,2022_AA.json,66671573,2022,4,2022-12-19,150000.0,GP
118012|2022|AA|11,118012,Sharagada,2022,AA,2022_AA.json,66671825,2022,5,2022-12-09,100710.0,GP
118012|2022|AA|12,118012,Sharagada,2022,AA,2022_AA.json,66661960,2022,4,2023-09-12,192000.0,GP
118012|2022|AA|13,118012,Sharagada,2022,AA,2022_AA.json,66671018,2022,4,2023-05-12,450000.0,GP
118012|2023|AA|0,118012,Sharagada,2023,AA,2023_AA.json,81546030,2023,5,2023-05-10,500000.0,GP
118012|2023|AA|1,118012,Sharagada,2023,AA,2023_AA.json,81547602,2023,4,2023-05-08,280000.0,GP
118012|2023|AA|2,118012,Sharagada,2023,AA,2023_AA.json,81546328,2023,5,2023-05-10,240000.0,GP
118012|2023|AA|3,118012,Sharagada,2023,AA,2023_AA.json,81545864,2023,4,2023-06-24,65723.0,GP
118012|2023|AA|4,118012,Sharagada,2023,AA,2023_AA.json,81547410,2023,4,2023-06-26,101723.0,GP
118012|2023|AA|5,118012,Sharagada,2023,AA,2023_AA.json,81545464,2023,4,2023-05-25,216000.0,GP
118012|2023|AA|6,118012,Sharagada,2023,AA,2023_AA.json,81552897,2023,4,2023-05-27,150000.0,GP
118012|2023|AA|7,118012,Sharagada,2023,AA,2023_AA.json,81551790,2023,4,2023-05-25,289297.0,GP
118012|2023|AA|8,118012,Sharagada,2023,AA,2023_AA.json,81564141,2023,4,2023-06-03,200000.0,GP
118012|2023|AA|9,118012,Sharagada,2023,AA,2023_AA.json,81550908,2023,4,2023-05-11,500000.0,GP
118012|2023|AA|10,118012,Sharagada,2023,AA,2023_AA.json,81557198,2023,4,2023-07-12,200000.0,GP
118012|2023|AA|11,118012,Sharagada,2023,AA,2023_AA.json,81546656,2023,5,2023-07-04,210000.0,GP
118012|2023|AA|12,118012,Sharagada,2023,AA,2023_AA.json,81549199,2023,4,2024-07-08,77241.0,GP
118012|2023|AA|13,118012,Sharagada,2023,AA,2023_AA.json,81550346,2023,4,2024-06-15,272759.0,GP
118012|2023|AA|14,118012,Sharagada,2023,AA,2023_AA.json,81558725,2023,5,2024-05-11,157190.0,GP
118012|2023|AA|15,118012,Sharagada,2023,AA,2023_AA.json,81545675,2023,5,2023-07-14,50000.0,gp
118012|2023|AA|16,118012,Sharagada,2023,AA,2023_AA.json,81547902,2023,4,2023-07-12,200000.0,GP
118012|2023|AA|17,118012,Sharagada,2023,AA,2023_AA.json,81553710,2023,5,2023-11-07,160703.0,GP
118012|2023|AA|18,118012,Sharagada,2023,AA,2023_AA.json,127284699,2023,4,2025-04-07,400000.0,GP
118012|2023|AA|19,118012,Sharagada,2023,AA,2023_AA.json,127284719,2023,5,2025-11-12,372946.0,GP
118012|2024|AA|0,118012,Sharagada,2024,AA,2024_AA.json,102341869,2024,8,2024-04-19,70000.0,gp
118012|2024|AA|1,118012,Sharagada,2024,AA,2024_AA.json,102342385,2024,3,2024-05-10,293744.0,GP
118012|2024|AA|2,118012,Sharagada,2024,AA,2024_AA.json,102342005,2024,4,2024-04-19,178232.0,GP
118012|2024|AA|3,118012,Sharagada,2024,AA,2024_AA.json,102342487,2024,4,2023-05-27,50160.0,GP
118012|2024|AA|4,118012,Sharagada,2024,AA,2024_AA.json,102343900,2024,4,2024-04-16,289297.0,GP
118012|2024|AA|5,118012,Sharagada,2024,AA,2024_AA.json,102343735,2024,4,2024-04-20,150000.0,GP
118012|2024|AA|6,118012,Sharagada,2024,AA,2024_AA.json,102343547,2024,5,2024-05-11,217893.0,GP
118012|2024|AA|7,118012,Sharagada,2024,AA,2024_AA.json,102342138,2024,5,2024-05-17,280000.0,GP
118012|2024|AA|8,118012,Sharagada,2024,AA,2024_AA.json,102596404,2024,4,2024-04-19,65000.0,GP
118012|2024|AA|9,118012,Sharagada,2024,AA,2024_AA.json,102340851,2024,4,2024-05-04,381000.0,GP
118012|2024|AA|10,118012,Sharagada,2024,AA,2024_AA.json,102342842,2024,4,2024-04-12,500000.0,GP
118012|2024|AA|11,118012,Sharagada,2024,AA,2024_AA.json,102341511,2024,5,2024-04-20,435232.0,GP
118012|2024|AA|12,118012,Sharagada,2024,AA,2024_AA.json,102341643,2024,5,2024-04-20,381000.0,GP
118012|2024|AA|13,118012,Sharagada,2024,AA,2024_AA.json,102343408,2024,5,2024-04-13,200000.0,GP
