activity_code,community_service_raw,community_service_code,community_service_duration,community_beneficiaries_expected
123983339,,657.0,20.0,100.0
124063091,,,,
124063566,,,,
124063621,,,,
124063660,,,,
124063741,,,,
124063771,,,,
124063804,,,,
124063854,,,,
124063944,,,,
124063995,,,,
124064039,,,,
124064094,,,,
124064142,,,,
124064202,,,,
124064250,,,,
124064742,,,,
124065071,,,,
124066269,,,,
124110771,,,,
124197813,,,,
124198045,,,,
124198106,,,,
124198188,,,,
124198272,,,,
124198526,,,,
124198778,,,,
124198853,,,,
124201918,,,,
124202685,,,,
124202740,,657.0,5.0,200.0
124202939,,657.0,5.0,105.0
124203018,,658.0,5.0,100.0
124204120,,,,
124204160,,,,
124204200,,,,
124204219,,,,
124204247,,,,
124204307,,,,
124205298,,,,
124205749,,657.0,7.0,10.0
124205921,,,,
124205972,,,,
124206009,,,,
124206193,,,,
124206344,,,,
124206481,,,,
124210356,,657.0,4.0,10.0
124210379,,657.0,4.0,15.0
124210413,,657.0,4.0,20.0
124210641,,,,
124213199,,,,
124213236,,,,
124213287,,,,
124213442,,,,
123923256,,,,
123923680,,,,
123923707,,,,
123923892,,,,
123923992,,,,
123924066,,,,
123924180,,,,
124062668,,,,
124062726,,,,
124062766,,,,
124062800,,,,
124062840,,,,
124062881,,,,
124062946,,,,
124062980,,,,
124063012,,,,
124063051,,,,
124064394,,,,
124065208,,,,
124066398,,,,
124110807,,,,
124197120,,,,
124197299,,,,
124198596,,,,
38605498,,,,
38575361,,,,
38575516,,,,
38577239,,,,
38577571,,,,
38577935,,,,
38578052,,,,
38578406,,,,
38605410,,,,
38605614,,,,
38605815,,,,
38605932,,,,
38606068,,,,
44038263,,,,
44038329,,,,
44038848,,,,
44039040,,,,
38577682,,,,
38606279,,,,
44038964,,,,
47547147,,,,
47552456,,,,
47566969,,,,
47573551,,,,
47576323,,,,
47576749,,,,
47577986,,,,
47578343,,,,
47578809,,,,
47579625,,,,
47543986,,,,
47544380,,,,
47544846,,,,
47545301,,,,
47545566,,,,
47546357,,,,
47546706,,,,
47547905,,,,
47548532,,,,
47549499,,,,
47565687,,,,
47566476,,,,
47568422,,,,
47568935,,,,
47569620,,,,
47570328,,,,
47570877,,,,
47571470,,,,
47633622,,,,
47543549,,,,
47547518,,,,
47548992,,,,
64899374,,,,
64899338,,,,
58712794,,,,
64890591,,,,
64898048,,,,
64898178,,,,
64898333,,,,
64898448,,,,
64898667,,,,
64899291,,,,
64899492,,,,
64899527,,,,
64899589,,,,
64899614,,,,
64899673,,,,
64899715,,,,
64899743,,,,
64899761,,,,
64899826,,,,
64899885,,,,
64899917,,,,
65027554,,,,
64898550,,,,
64899408,,,,
64899452,,,,
64899647,,,,
64899807,,,,
65027576,,,,
69453359,,,,
69453541,,,,
69453828,,,,
69453932,,,,
69454054,,,,
69454734,,,,
69457307,,,,
69457509,,,,
69504463,,,,
69505017,,,,
69505561,,,,
69506032,,,,
69507203,,,,
69509775,,,,
69510643,,,,
69511457,,,,
69512694,,,,
69514273,,,,
69514762,,,,
69515238,,,,
69515954,,,,
69516422,,,,
69516875,,,,
69518109,,,,
69519414,,,,
69736996,,,,
69737744,,,,
69738113,,,,
69738393,,,,
69738783,,,,
69738963,,,,
69739101,,,,
69741528,,,,
69743650,,,,
69744256,,,,
69745762,,,,
69778345,,,,
69779108,,,,
69780202,,,,
70079362,,,,
70079560,,,,
70079823,,,,
70080084,,,,
70080318,,,,
70081104,,,,
70081370,,,,
70081622,,,,
70081850,,,,
70082077,,,,
70082274,,,,
70082519,,,,
70082894,,,,
70083103,,,,
70083575,,,,
70083795,,,,
70084067,,,,
70084329,,,,
70084624,,,,
70085663,,,,
70085933,,,,
70086154,,,,
70088454,,,,
70088762,,,,
70088939,,,,
70089102,,,,
70089313,,,,
70089763,,,,
70090865,,,,
70092382,,,,
70092622,,,,
70093189,,,,
70093423,,,,
70093780,,,,
70094027,,,,
70094723,,,,
70095192,,,,
70095474,,,,
70095800,,,,
70169788,,,,
70170648,,,,
70304185,,,,
70342857,,,,
70808014,,,,
70816711,,,,
72793770,,,,
72794062,,,,
72798525,,,,
72798837,,,,
72799663,,,,
72800798,,,,
72801065,,,,
72801861,,,,
72802037,,,,
72803050,,,,
72803969,,,,
72804209,,,,
72804961,,,,
72805277,,,,
72806036,,,,
72806442,,,,
72806727,,,,
72807433,,,,
72807674,,,,
72807940,,,,
72808511,,,,
72808795,,,,
72810531,,,,
72810839,,,,
72811100,,,,
72811547,,,,
72812240,,,,
72812558,,,,
72812856,,,,
72813335,,,,
72813790,,,,
72817577,,,,
72817773,,,,
72817929,,,,
72818688,,,,
72818828,,,,
72818957,,,,
72819107,,,,
72819307,,,,
72819458,,,,
72819570,,,,
72819717,,,,
72820573,,,,
72820713,,,,
72821059,,,,
72821170,,,,
72821293,,,,
72821494,,,,
72821631,,,,
72821844,,,,
72821991,,,,
72822150,,,,
72822273,,,,
72822428,,,,
72822551,,,,
72822711,,,,
72823072,,,,
72823279,,,,
72823603,,,,
72823724,,,,
72824228,,,,
72824375,,,,
72824490,,,,
72824634,,,,
72824789,,,,
72824903,,,,
72825091,,,,
72825278,,,,
72825408,,,,
72825538,,,,
72825736,,,,
72825872,,,,
72825995,,,,
75114161,,,,
75116046,,,,
75117207,,,,
75117340,,,,
75118449,,,,
75122527,,,,
75122970,,,,
75127179,,,,
75128479,,,,
75129266,,,,
75129618,,,,
75130040,,,,
75130813,,,,
75131232,,,,
75131801,,,,
75132074,,,,
75132754,,,,
75253851,,,,
75254513,,,,
75255756,,,,
75257255,,,,
75275555,,,,
75294235,,,,
75294410,,,,
75294625,,,,
75312020,,,,
75322416,,,,
75323391,,,,
75325959,,,,
75328306,,,,
75331446,,,,
75349346,,,,
75353346,,,,
75354644,,,,
76461811,,,,
76462441,,,,
76698976,,,,
76703657,,,,
76704083,,,,
76705157,,,,
77286198,,,,
77287053,,,,
77289697,,,,
77292412,,,,
77297559,,,,
77300674,,,,
77301930,,,,
78552977,,,,
78554343,,,,
78559962,,,,
78561042,,,,
78564178,,,,
78569662,,,,
78578696,,,,
78580224,,,,
78601505,,,,
78604257,,,,
78609872,,,,
78613107,,,,
78615582,,,,
78617734,,,,
78620400,,,,
78641312,,,,
78641914,,,,
78643179,,,,
78644032,,,,
78645552,,,,
78646233,,,,
78647015,,,,
78648064,,,,
78875727,,,,
78876785,,,,
78878074,,,,
78879434,,,,
78880428,,,,
78881276,,,,
78882332,,,,
78884062,,,,
78884889,,,,
78886005,,,,
78917231,,,,
79237654,,,,
79317537,,,,
79332065,,,,
79335950,,,,
79348922,,,,
79353837,,,,
79363505,,,,
79365864,,,,
79369799,,,,
79375285,,,,
79384817,,,,
79391636,,,,
79401041,,,,
79403471,,,,
79405935,,,,
79407176,,,,
79408265,,,,
79409823,,,,
79411067,,,,
79420353,,,,
79421879,,,,
79426412,,,,
79427941,,,,
79431563,,,,
79432287,,,,
79792100,,,,
79792238,,,,
79792409,,,,
79792586,,,,
79792727,,,,
79792873,,,,
79793034,,,,
79793191,,,,
79793591,,,,
79793955,,,,
79794307,,,,
79794837,,,,
79795107,,,,
79795312,,,,
79795624,,,,
79795848,,,,
79796116,,,,
79831082,,657.0,180.0,2.0
79833847,,,,
79836192,,,,
79836680,,,,
79863800,,,,
79864435,,,,
79869529,,,,
79933232,,,,
79933968,,,,
79935013,,,,
79935493,,,,
79936334,,,,
79937159,,,,
79938064,,,,
79939743,,,,
79864906,,,,
78956825,,,,
78957945,,,,
78958964,,,,
78961615,,,,
78962638,,,,
78963874,,,,
79314928,,,,
79319035,,,,
79320151,,,,
79321585,,,,
79323719,,,,
79327179,,,,
79328574,,,,
79330926,,,,
79334582,,,,
79338794,,,,
79822322,,,,
79824965,,,,
79825301,,,,
79825780,,,,
79826137,,,,
79826422,,,,
79832034,,,,
79832340,,,,
79832838,,,,
79833430,,,,
79834387,,,,
79834918,,,,
79835325,,,,
79835712,,,,
79839920,,,,
79840373,,,,
79840869,,,,
79841312,,,,
79841769,,,,
79856546,,,,
79856905,,,,
79857618,,,,
79858258,,,,
94697793,,,,
94698214,,,,
99020355,,,,
99023401,,,,
99024167,,,,
99028011,,,,
99028856,,,,
99029429,,,,
99030432,,,,
99031941,,,,
99038909,,,,
99039381,,,,
99039764,,,,
99040214,,,,
99040699,,,,
99041114,,,,
99041462,,,,
99042228,,,,
99042505,,,,
99043381,,,,
99043704,,,,
99043945,,,,
99044250,,,,
99044567,,,,
99045162,,,,
99045594,,,,
99202603,,,,
99204128,,,,
99212641,,,,
99295513,,,,
99300945,,,,
99310244,,,,
99314166,,,,
99314599,,,,
99314825,,,,
99315080,,,,
99315350,,,,
99315944,,,,
99316063,,,,
99316198,,,,
99316339,,,,
99316505,,,,
99316636,,,,
99316807,,,,
99316941,,,,
99317082,,,,
99317356,,,,
99317508,,,,
99317626,,,,
99317788,,,,
99317909,,,,
99318103,,,,
99318218,,,,
99318434,,,,
99318541,,,,
99318790,,,,
99318932,,,,
99319033,,,,
99319144,,,,
99319244,,,,
99319343,,,,
99319455,,,,
99319576,,,,
99319737,,,,
99319859,,,,
99320227,,,,
99320487,,,,
99321043,,,,
99327681,,,,
99328087,,,,
99328424,,,,
99328831,,,,
99328945,,,,
99329187,,,,
99329369,,,,
99329615,,,,
99329719,,,,
99329883,,,,
99329984,,,,
99330069,,,,
99330165,,,,
99330303,,,,
99330481,,,,
99330558,,,,
99330663,,,,
99330876,,,,
99331093,,,,
99331230,,,,
99331649,,,,
99332280,,,,
99332447,,,,
99332590,,,,
99332688,,,,
99332925,,,,
99333306,,,,
99333534,,,,
99333639,,,,
99333921,,,,
99334040,,,,
99334156,,,,
99346808,,,,
99347071,,,,
99347278,,,,
99349349,,,,
99387379,,,,
99387592,,,,
99388560,,,,
99388987,,,,
99393431,,,,
99393725,,,,
99395055,,,,
99395277,,,,
99395948,,,,
99396327,,,,
99396707,,,,
99396956,,,,
99397387,,,,
99397762,,,,
99398119,,,,
99398282,,,,
99398572,,,,
99399628,,,,
99400299,,,,
99400792,,,,
99402832,,,,
99402966,,,,
99403116,,,,
99403522,,,,
99403817,,,,
99404199,,,,
99404383,,,,
99404522,,,,
99404667,,,,
99404852,,,,
99405009,,,,
99405176,,,,
99405338,,,,
99405492,,,,
99405662,,,,
99405788,,,,
99405929,,,,
99406039,,,,
99406145,,,,
99406286,,,,
99406470,,,,
99406593,,,,
99518562,,657.0,10.0,458.0
99519373,,657.0,12.0,2500.0
99519924,,,,
99520739,,,,
99521032,,659.0,10.0,170.0
99521500,,657.0,10.0,40.0
99521701,,657.0,10.0,60.0
99521933,,,,
99522570,,,,
99523106,,,,
99530497,,,,
99530713,,,,
99531004,,,,
99531236,,,,
99531406,,,,
99531648,,657.0,1.0,10.0
99531873,,657.0,1.0,10.0
99532248,,,,
99532461,,,,
99532731,,,,
99533015,,,,
99533161,,,,
99533395,,,,
99534079,,657.0,1.0,20.0
99534230,,657.0,1.0,50.0
99534449,,,,
99534604,,,,
99534763,,,,
99534923,,,,
99535121,,,,
99535336,,,,
99535523,,,,
99535965,,,,
99536168,,,,
99536313,,,,
99536498,,,,
99536643,,,,
99536863,,,,
99537147,,,,
99537573,,,,
99538339,,,,
99538529,,,,
99538724,,,,
99539044,,,,
99539264,,,,
99574387,,,,
99575813,,,,
99575985,,,,
99576626,,,,
99576717,,,,
99576827,,657.0,10.0,1215.0
99576911,,,,
99577020,,,,
99577142,,,,
99577780,,,,
127461135,,,,
99193579,,,,
99194313,,,,
99200935,,,,
99201373,,,,
99202139,,,,
99204494,,,,
99205361,,,,
99205821,,,,
99206225,,,,
99207951,,,,
99209897,,,,
99210443,,,,
99210908,,657.0,2.0,50.0
99211535,,,,
99212228,,,,
99213480,,,,
99224864,,,,
99226610,,,,
99294408,,,,
99295187,,,,
99300463,,,,
99307997,,,,
99308978,,,,
99309393,,,,
99311114,,,,
99312567,,,,
99312947,,,,
99572973,,,,
99573082,,,,
99573127,,,,
99574009,,,,
99574138,,,,
99574295,,,,
99574453,,,,
99574532,,,,
99574690,,,,
99575299,,,,
99575511,,,,
99575608,,657.0,10.0,1205.0
99577413,,,,
99578314,,,,
127460612,,,,
127460678,,657.0,3.0,900.0
99294917,,,,
99297598,,,,
99204721,,,,
99205053,,,,
99206502,,,,
99206706,,,,
99207128,,,,
99224713,,,,
99225026,,,,
99225200,,,,
99225365,,,,
99225513,,,,
99225875,,,,
99226004,,,,
99226155,,,,
99226304,,,,
99226443,,,,
99226751,,,,
99226866,,,,
99227043,,,,
99227220,,,,
99227375,,,,
99311583,,,,
109470399,,,,
109473193,,,,
116770835,,,,
116771840,,,,
116772970,,,,
116773742,,,,
116776732,,,,
116777710,,,,
116778742,,,,
116903741,,,,
116904216,,,,
116905366,,,,
116906061,,,,
116907611,,,,
116908854,,,,
116909850,,,,
116911030,,,,
116912085,,,,
116913003,,,,
116917232,,,,
116917979,,,,
116918718,,,,
116919194,,,,
116919862,,,,
116920351,,,,
116920847,,,,
116921396,,,,
116921905,,,,
124901948,,,,
124902048,,,,
124902128,,,,
124902401,,,,
124902516,,,,
124902611,,,,
124902966,,,,
124903024,,,,
124903085,,,,
124904561,,,,
124904660,,,,
124904729,,,,
124904789,,,,
124904829,,,,
124904890,,,,
124904959,,,,
124905012,,,,
124905097,,,,
124905135,,,,
124905222,,,,
124905275,,,,
124905313,,,,
124905351,,,,
124905401,,,,
124905448,,,,
124905541,,,,
124905598,,,,
124905935,,,,
124906363,,,,
124906448,,,,
124906595,,657.0,365.0,1000.0
124906726,,,,
124906988,,,,
124907072,,,,
124907122,,,,
124914429,,,,
124914829,,,,
124914903,,,,
124937292,,,,
124937817,,,,
124937997,,,,
124938211,,,,
124938425,,,,
124938721,,,,
124940002,,,,
124940216,,,,
124940423,,,,
124940919,,,,
124941356,,,,
124941771,,657.0,300.0,360.0
124942034,,,,
124942362,,,,
124942544,,,,
124943164,,,,
124943788,,,,
124944138,,,,
124944604,,,,
124945368,,,,
124946959,,,,
124947497,,,,
124947977,,,,
124989313,,,,
124991282,,,,
124998532,,,,
124999629,,,,
124999866,,,,
125000670,,,,
125000947,,,,
125001145,,,,
125006768,,,,
125007556,,,,
125008330,,,,
125009027,,,,
125009318,,,,
125009494,,657.0,30.0,330.0
125009794,,,,
125018407,,,,
125018456,,,,
125018572,,,,
125018704,,,,
125018762,,,,
125018836,,,,
125018870,,,,
125029934,,,,
125030237,,,,
125124869,,,,
125124899,,,,
125124922,,,,
125125061,,,,
125125108,,659.0,365.0,210.0
125125132,,657.0,365.0,230.0
125125159,,,,
125125170,,,,
125125189,,,,
125125208,,,,
125125223,,,,
125125237,,,,
125125284,,,,
125125350,,,,
125125382,,,,
125131571,,,,
125132067,,,,
125132123,,,,
125133955,,,,
125134022,,,,
125134070,,,,
125134098,,,,
125134130,,,,
125134166,,,,
125134205,,,,
125134248,,,,
125134288,,,,
125134322,,,,
125134681,,,,
125134719,,,,
125134749,,,,
125134797,,,,
125134836,,,,
125134867,,,,
125007972,,,,
125006389,,,,
125009997,,,,
125011529,,,,
125025588,,,,
124986513,,,,
124988730,,,,
124989774,,,,
124990415,,,,
124999031,,,,
124999349,,,,
125004644,,,,
125004922,,,,
125005114,,,,
125005293,,,,
125007121,,,,
125008617,,,,
125011368,,,,
125018373,,,,
125018616,,,,
125022468,,,,
125025447,,,,
44495761,,,,
44495840,,,,
44495856,,,,
44495896,,,,
44495913,,,,
44495927,,,,
44495948,,,,
44495983,,,,
44495996,,,,
44496064,,,,
44496089,,,,
44496102,,,,
44496142,,,,
44496439,,,,
62897766,,,,
44495971,,,,
44495705,,,,
44495719,,,,
44495733,,,,
44495747,,,,
44495785,,,,
44495808,,,,
44495826,,,,
44495864,,,,
44495881,,,,
44496026,,,,
44496045,,,,
44496130,,,,
62896806,,,,
62897709,,,,
44496118,,,,
44496160,,,,
44496172,,,,
48867903,,,,
48868073,,,,
55237538,,,,
61657222,,,,
61657898,,,,
61719599,,,,
48868464,,,,
48901366,,,,
55237872,,,,
48866885,,,,
48867032,,,,
48867383,,,,
48868605,,,,
48868799,,,,
48869171,,,,
48869338,,,,
48869572,,,,
48869764,,,,
48870687,,,,
48871145,,,,
55237468,,,,
55237582,,,,
55237713,,,,
55246824,,,,
61715040,,,,
61716858,,,,
64780986,,,,
64781026,,,,
64781057,,,,
48867200,,,,
48868271,,,,
48869907,,,,
48870093,,,,
48870302,,,,
48870530,,,,
48870999,,,,
48871599,,,,
48891294,,,,
55237620,,,,
55237672,,,,
55237785,,,,
55237820,,,,
61656978,,,,
60851990,,,,
60854853,,,,
60880261,,,,
65809786,,,,
65809821,,,,
65809918,,,,
65809939,,,,
60851379,,,,
60851530,,,,
60852206,,,,
60852406,,,,
60852518,,,,
60854790,,,,
60854945,,,,
65809886,,,,
65809965,,,,
60851960,,,,
60852032,,,,
60852082,,,,
60852116,,,,
60852438,,,,
60852476,,,,
60852872,,,,
60852934,,,,
60855172,,,,
60879885,,,,
60879946,,,,
60880007,,,,
60880062,,,,
60880146,,,,
82514094,,,,
82516510,,,,
82674667,,,,
82728749,,,,
82730088,,,,
82731570,,,,
82732308,,,,
82735793,,,,
82736049,,,,
82737248,,,,
82738477,,,,
82740203,,,,
82740764,,,,
82741473,,,,
82742935,,,,
82745610,,,,
82746253,,,,
82746652,,,,
82749147,,,,
82750065,,,,
82751521,,,,
82752177,,657.0,1.0,1.0
82752787,,,,
82753452,,,,
82753852,,,,
82754559,,,,
82755289,,,,
82755705,,,,
82756210,,,,
82756802,,,,
82757290,,,,
82758022,,,,
82759069,,,,
82759398,,659.0,1.0,1000.0
82759743,,,,
82760561,,,,
82761146,,,,
82761536,,,,
82762134,,,,
82762801,,,,
82763457,,,,
82764124,,,,
82764664,,,,
82765106,,,,
82765586,,,,
82766059,,,,
82766570,,,,
82766977,,,,
82767402,,,,
82768365,,,,
82768843,,,,
82769671,,,,
82770042,,,,
82770414,,,,
82770976,,,,
82771493,,,,
82771785,,,,
82772402,,,,
83035120,,,,
83035803,,,,
83036320,,,,
83037010,,657.0,1.0,1.0
83038290,,,,
83040186,,,,
83041466,,,,
83043473,,,,
83047720,,,,
83053789,,,,
83056798,,,,
83059275,,,,
83060176,,,,
83078208,,,,
83078573,,,,
83078836,,,,
83079020,,,,
83080097,,,,
83080385,,,,
83080897,,,,
83081151,,,,
83082534,,,,
83082827,,,,
83083180,,,,
83083669,,,,
83083981,,,,
83109950,,,,
83113656,,,,
83113931,,,,
83114101,,,,
83114581,,,,
83114773,,,,
83114992,,,,
83115185,,,,
83115460,,,,
83116008,,,,
83117524,,,,
75538351,,,,
82767837,,,,
75536261,,,,
75536540,,,,
75537618,,,,
75537916,,,,
75538202,,,,
75538598,,,,
75538799,,,,
75540169,,,,
83103434,,,,
83104446,,,,
83105246,,,,
83105641,,,,
83106060,,,,
83106698,,,,
83107171,,,,
83107789,,,,
83110240,,,,
83110585,,,,
101216635,,,,
101218336,,,,
101239017,,,,
101239995,,,,
101241990,,,,
101266327,,,,
101266884,,,,
101267602,,,,
101268288,,,,
101269276,,,,
101269909,,,,
101271561,,,,
101272172,,,,
101272873,,,,
101273558,,,,
101274394,,,,
101275085,,,,
101275724,,,,
101276615,,,,
101279944,,,,
101280387,,,,
101281136,,,,
101281536,,,,
101282050,,,,
101282673,,,,
101283736,,,,
101284321,,,,
101306505,,,,
101307301,,,,
101308084,,,,
101321402,,,,
101323014,,,,
101323632,,,,
101324987,,,,
101325830,,,,
101327002,,,,
101327569,,,,
101328404,,,,
101329349,,,,
101330050,,,,
101331168,,,,
101332497,,,,
101333098,,,,
101334283,,,,
101335087,,,,
101335720,,,,
101336179,,,,
101336614,,,,
101336870,,,,
101337805,,,,
101337961,,,,
101338187,,,,
101338366,,,,
101338669,,,,
101338967,,,,
101339405,,,,
101339846,,,,
101340299,,,,
101341844,,,,
101343717,,,,
101344226,,,,
101344950,,,,
101345692,,,,
101346303,,,,
101346943,,,,
101348971,,,,
101349563,,,,
101350443,,,,
101351147,,,,
101351820,,,,
101352521,,,,
101353363,,,,
101353976,,,,
101355407,,,,
101356048,,,,
101356684,,,,
101357349,,,,
101358269,,,,
101358994,,,,
101399282,,,,
101400072,,,,
101401267,,,,
101403296,,,,
101404409,,,,
101405448,,657.0,20.0,1000.0
101406096,,,,
101406720,,,,
101407322,,,,
101407997,,,,
101409132,,,,
101417351,,,,
101417902,,,,
101419274,,,,
101419789,,,,
101420375,,,,
101420910,,,,
101421339,,,,
101421998,,,,
101422490,,,,
101423035,,,,
101424277,,,,
101424949,,,,
101425436,,,,
101425963,,,,
101426470,,,,
101427326,,,,
101427876,,,,
101428947,,,,
101429401,,,,
101430083,,,,
101430581,,,,
101447821,,,,
101464376,,,,
101466388,,,,
101766547,,,,
101826750,,,,
101828652,,,,
101829851,,,,
101831266,,,,
101834179,,,,
101839331,,,,
101844321,,,,
101845456,,,,
101846236,,657.0,12.0,100.0
101847288,,657.0,1.0,100.0
101850544,,,,
101851550,,,,
101853488,,,,
101854120,,,,
101855217,,658.0,12.0,100.0
101856022,,,,
101856984,,,,
101857875,,,,
101858842,,,,
101860048,,,,
101860881,,657.0,12.0,200.0
101863401,,,,
101864012,,,,
101864655,,,,
101870423,,,,
101874292,,657.0,2.0,100.0
101879074,,,,
101900890,,,,
101902265,,,,
101903531,,,,
101904458,,,,
101944871,,,,
101945272,,,,
101945381,,,,
101945966,,,,
101946104,,,,
101946223,,,,
101190159,,,,
101193092,,,,
101200191,,,,
101201947,,,,
101202904,,,,
101206064,,,,
101207349,,,,
101209482,,,,
101450165,,,,
101452188,,,,
101454063,,,,
101455363,,,,
101456571,,,,
101462488,,,,
101463641,,,,
101467404,,,,
101734066,,,,
101823016,,,,
101942967,,,,
101943072,,,,
101943167,,,,
101943326,,,,
101943452,,,,
121337194,,,,
121337435,,,,
121337800,,,,
121338034,,,,
121338172,,,,
121338308,,,,
121338457,,,,
121340780,,,,
121341073,,,,
121341351,,,,
121341611,,,,
121341805,,,,
121341959,,,,
121342145,,,,
121342544,,,,
122218241,,,,
122219022,,657.0,30.0,20.0
122219233,,,,
122219895,,,,
122220287,,,,
122220420,,,,
122220825,,,,
122220993,,,,
122221420,,,,
124923350,,,,
124947833,,,,
124948553,,,,
124948925,,,,
124952203,,659.0,12.0,20.0
124953306,,,,
124953842,,657.0,10.0,100.0
124954327,,659.0,15.0,100.0
124954819,,,,
124957395,,,,
124957425,,,,
124957824,,,,
124957971,,,,
124958047,,,,
124958435,,,,
124958778,,657.0,12.0,100.0
124958854,,,,
124958966,,657.0,12.0,100.0
124959510,,,,
124959645,,,,
124959688,,,,
124959896,,,,
124959925,,657.0,15.0,100.0
124960148,,,,
124960303,,,,
124960696,,,,
124960844,,,,
124960919,,,,
124960996,,,,
124961421,,,,
124961601,,659.0,15.0,100.0
124961823,,657.0,12.0,100.0
124966248,,,,
124966793,,,,
124967099,,,,
124967375,,,,
124967444,,,,
124967502,,,,
124967561,,,,
124967636,,,,
124967740,,658.0,12.0,100.0
124967890,,,,
124967963,,657.0,12.0,100.0
124968087,,,,
124968174,,,,
124968238,,,,
124968302,,,,
124968393,,657.0,5.0,8.0
124971231,,659.0,7.0,100.0
124975066,,657.0,15.0,45.0
124975255,,,,
124975355,,657.0,45.0,15.0
124975393,,657.0,7.0,100.0
124975418,,657.0,15.0,45.0
124975456,,657.0,15.0,25.0
124975491,,,,
124975503,,657.0,15.0,45.0
124975567,,,,
124975573,,657.0,15.0,40.0
124975650,,,,
121342351,,,,
122216134,,,,
122217940,,,,
122218492,,,,
122218746,,,,
122219678,,,,
122220054,,,,
122220564,,,,
122221126,,,,
124965786,,,,
44116943,,,,
44117026,,,,
44117152,,,,
44117226,,,,
44127212,,,,
44128000,,,,
44116828,,,,
44117113,,,,
44117314,,,,
44117403,,,,
44117534,,,,
44117617,,,,
44117698,,,,
44126993,,,,
44127103,,,,
44127926,,,,
44190627,,,,
44190688,,,,
47705318,,,,
47706978,,,,
47707283,,,,
47708325,,,,
47708756,,,,
47709227,,,,
47712521,,,,
47713654,,,,
47715278,,,,
47707727,,,,
47709755,,,,
47710418,,,,
47711876,,,,
47712667,,,,
47713210,,,,
47713430,,,,
47714600,,,,
47714942,,,,
80225623,,,,
80225769,,,,
47705622,,,,
47706136,,,,
47706567,,,,
61825103,,,,
61825447,,,,
61827680,,,,
66562750,,,,
66562772,,,,
66562900,,,,
61824821,,,,
61825320,,,,
61826335,,,,
61826579,,,,
61826655,,,,
61826742,,,,
66562710,,,,
66562733,,,,
66562818,,,,
66562853,,,,
66562938,,,,
66562961,,,,
66563054,,,,
66563105,,,,
66937270,,,,
61825570,,,,
61825786,,,,
61825919,,,,
61826445,,,,
61827014,,,,
75658965,,,,
75778741,,,,
75782357,,,,
75814640,,,,
76012379,,,,
77557094,,,,
77557810,,,,
77558221,,,,
78017157,,,,
78020251,,,,
78022408,,,,
78024254,,,,
78025778,,,,
78027827,,,,
78030627,,,,
78032512,,,,
78034045,,,,
78041965,,,,
78043387,,,,
78044958,,,,
78046666,,,,
78048361,,,,
78049672,,,,
78051036,,,,
78058540,,,,
78060022,,,,
78068446,,,,
78069759,,,,
78071057,,,,
78072510,,,,
78075977,,,,
78077475,,,,
78084113,,,,
78086786,,,,
78235702,,,,
78235817,,,,
78235935,,,,
78236064,,,,
78236198,,,,
78236310,,,,
78236440,,,,
78236564,,,,
78236720,,,,
78237153,,,,
78237361,,,,
78237770,,,,
78238113,,,,
78238279,,,,
78509286,,,,
78509317,,,,
78509391,,,,
78509416,,,,
78509446,,,,
78509490,,,,
78509536,,,,
78509571,,,,
78509600,,,,
78509637,,,,
78509670,,,,
78509716,,,,
78509813,,,,
78509856,,,,
78509892,,,,
78509929,,,,
78510021,,,,
78546797,,,,
78547593,,,,
78548505,,,,
78549564,,,,
78552236,,,,
78553108,,,,
78554018,,,,
79091999,,,,
79092889,,,,
79093579,,,,
79548649,,,,
79550524,,,,
79550991,,,,
79551657,,,,
79556220,,,,
79559436,,,,
79568059,,,,
79569575,,,,
79570290,,,,
79571055,,,,
79571644,,,,
79584094,,,,
79650295,,,,
79656527,,,,
79693728,,,,
79694813,,,,
79696144,,,,
79697386,,,,
79828039,,,,
79829188,,,,
79891880,,,,
79892795,,,,
79894282,,,,
79895359,,,,
79897772,,,,
79898902,,,,
83319300,,,,
83383600,,,,
83384637,,,,
83384984,,,,
83386036,,,,
83386665,,,,
83388755,,657.0,157.0,10.0
83394575,,,,
83400851,,,,
83401901,,659.0,10.0,72.0
83402943,,,,
83403534,,,,
83403989,,,,
83404320,,657.0,1.0,44.0
83406081,,,,
83412848,,,,
83413106,,,,
83413531,,,,
83413756,,,,
83417091,,657.0,1.0,44.0
83458149,,,,
83458381,,659.0,60.0,63.0
83459750,,,,
83460431,,,,
83461317,,659.0,90.0,80.0
83461676,,,,
83462295,,,,
83463353,,,,
83463899,,,,
83590718,,,,
83591041,,,,
83592827,,,,
83598494,,657.0,90.0,65.0
83604528,,,,
83605112,,657.0,120.0,200.0
83605691,,657.0,120.0,200.0
83606328,,,,
83606863,,,,
83607232,,657.0,120.0,200.0
83607475,,657.0,1.0,800.0
83607588,,657.0,120.0,300.0
83607899,,657.0,120.0,200.0
83608571,,657.0,120.0,200.0
83608607,,657.0,10.0,50.0
83608895,,657.0,120.0,200.0
83609139,,657.0,120.0,200.0
83609381,,657.0,120.0,200.0
83609590,,657.0,120.0,200.0
83609905,,,,
83610203,,,,
83610250,,,,
83610510,,657.0,120.0,320.0
83610836,,657.0,120.0,200.0
83611099,,657.0,120.0,320.0
83611142,,,,
83611899,,657.0,120.0,200.0
83612193,,657.0,120.0,200.0
83612274,,,,
83612580,,,,
83612834,,657.0,120.0,200.0
83613075,,657.0,120.0,200.0
83613358,,657.0,120.0,300.0
