row_id,gp_lgd_code,gp_name,plan_year,doc_type,source_file,activity_code,tec_approval_required,tec_approval_cost,tec_approval_authority,tec_approval_order_no,tec_approval_order_date
117951|2020|TA|15,117951,Biswamathpur,2020,TA,2020_TA.json,44022712,R,150000.0,SARAPANCHA,9,2021-07-01
117951|2020|TA|16,117951,Biswamathpur,2020,TA,2020_TA.json,44022650,R,100000.0,SARAPANCHA,5,2021-07-01
117951|2020|TA|17,117951,Biswamathpur,2020,TA,2020_TA.json,44022727,R,150000.0,SARAPANCHA,15,2021-07-01
117951|2020|TA|18,117951,Biswamathpur,2020,TA,2020_TA.json,52846250,R,100000.0,SARAPANCHA,12,2021-07-01
117951|2020|TA|19,117951,Biswamathpur,2020,TA,2020_TA.json,44022484,R,160000.0,SARAPANCHA,12,2021-09-01
117951|2020|TA|20,117951,Biswamathpur,2020,TA,2020_TA.json,52846339,R,410000.0,SARAPANCHA,5,2021-09-17
117951|2020|TA|21,117951,Biswamathpur,2020,TA,2020_TA.json,44022668,R,100000.0,SARAPANCHA,12,2022-01-25
117951|2020|TA|22,117951,Biswamathpur,2020,TA,2020_TA.json,44022587,R,100000.0,1,sarapancha,2022-11-27
117951|2020|TA|23,117951,Biswamathpur,2020,TA,2020_TA.json,44022634,R,100000.0,1,sarapancha,2022-11-27
117951|2020|TA|24,117951,Biswamathpur,2020,TA,2020_TA.json,44022847,R,190000.0,23,sarapancha,2022-12-05
117951|2020|TA|25,117951,Biswamathpur,2020,TA,2020_TA.json,66070594,R,100000.0,14,sarapancha,2022-12-05
117951|2020|TA|26,117951,Biswamathpur,2020,TA,2020_TA.json,66070565,R,100000.0,1,sarapancha,2022-12-05
117951|2020|TA|27,117951,Biswamathpur,2020,TA,2020_TA.json,44022619,R,60000.0,GP,18,2025-04-16
117951|2020|TA|28,117951,Biswamathpur,2020,TA,2020_TA.json,44022602,R,6000.0,GP,3,2026-02-01
117951|2021|TA|0,117951,Biswamathpur,2021,TA,2021_TA.json,54758039,R,600000.0,SARAPANCHA,19,2022-01-25
117951|2021|TA|1,117951,Biswamathpur,2021,TA,2021_TA.json,54758087,R,145052.0,SARAPANCHA,12,2022-01-25
117951|2021|TA|2,117951,Biswamathpur,2021,TA,2021_TA.json,54758155,R,214032.0,SARAPANCHA,2,2022-06-01
117951|2021|TA|3,117951,Biswamathpur,2021,TA,2021_TA.json,54757869,R,276630.0,SARAPANCHA,1,2022-06-01
117951|2021|TA|4,117951,Biswamathpur,2021,TA,2021_TA.json,54758005,R,282159.0,SARAPANCHA,2,2022-06-01
117951|2021|TA|5,117951,Biswamathpur,2021,TA,2021_TA.json,54758281,R,200000.0,SARAPANCHA,1,2022-10-16
117951|2021|TA|6,117951,Biswamathpur,2021,TA,2021_TA.json,54758315,R,200000.0,SARAPANCHA,1,2022-10-16
117951|2021|TA|7,117951,Biswamathpur,2021,TA,2021_TA.json,54757828,R,558789.0,1,sarapancha,2022-11-27
117951|2021|TA|8,117951,Biswamathpur,2021,TA,2021_TA.json,66071033,R,558789.0,1,sarapancha,2022-11-27
117951|2021|TA|9,117951,Biswamathpur,2021,TA,2021_TA.json,54758235,N,,NR,NR,2025-10-01
117951|2022|TA|0,117951,Biswamathpur,2022,TA,2022_TA.json,65351635,R,182541.0,SARAPANCHA,1,2022-10-27
117951|2022|TA|1,117951,Biswamathpur,2022,TA,2022_TA.json,65351656,R,100000.0,1,sarapancha,2022-11-23
117951|2022|TA|2,117951,Biswamathpur,2022,TA,2022_TA.json,65351701,R,200000.0,4,Sarapancha,2022-12-12
117951|2022|TA|3,117951,Biswamathpur,2022,TA,2022_TA.json,65351930,R,160271.0,sarapancha,1,2023-02-01
117951|2022|TA|4,117951,Biswamathpur,2022,TA,2022_TA.json,65351888,R,200000.0,sarapancha,1,2023-02-01
117951|2022|TA|5,117951,Biswamathpur,2022,TA,2022_TA.json,65351904,R,321389.0,sarapancha,11,2023-02-16
117951|2022|TA|6,117951,Biswamathpur,2022,TA,2022_TA.json,65351946,R,453809.0,sarapancha,2,2023-02-16
117951|2022|TA|7,117951,Biswamathpur,2022,TA,2022_TA.json,65351915,R,50000.0,AEE,5,2023-02-01
117951|2022|TA|8,117951,Biswamathpur,2022,TA,2022_TA.json,65351749,R,178542.0,SARAPANCHA,1,2023-07-05
117951|2022|TA|9,117951,Biswamathpur,2022,TA,2022_TA.json,65351969,R,200000.0,SARAPANCHA,1,2023-07-19
117951|2022|TA|10,117951,Biswamathpur,2022,TA,2022_TA.json,65351675,R,96000.0,SARAPANCHA,3,2023-09-21
117951|2022|TA|11,117951,Biswamathpur,2022,TA,2022_TA.json,65351718,R,200000.0,SARAPANCHA,1,2024-03-21
117951|2022|TA|12,117951,Biswamathpur,2022,TA,2022_TA.json,65351853,R,50000.0,SARAPANCHA,1,2024-03-23
117951|2022|TA|13,117951,Biswamathpur,2022,TA,2022_TA.json,65351766,R,150000.0,SARAPANCHA,1,2024-01-12
117951|2022|TA|14,117951,Biswamathpur,2022,TA,2022_TA.json,65351733,R,200000.0,SARAPANCHA,41,2025-05-20
117951|2023|TA|0,117951,Biswamathpur,2023,TA,2023_TA.json,69908746,R,12000.0,SARAPANCHA,1,2024-06-19
117951|2023|TA|1,117951,Biswamathpur,2023,TA,2023_TA.json,69832252,R,50000.0,SARAPANCHA,1,2024-02-09
117951|2023|TA|2,117951,Biswamathpur,2023,TA,2023_TA.json,69833121,R,70000.0,SARAPANCHA,1,2024-02-09
117951|2023|TA|3,117951,Biswamathpur,2023,TA,2023_TA.json,78448665,R,200000.0,SARAPANCHA,1,2024-08-06
117951|2023|TA|4,117951,Biswamathpur,2023,TA,2023_TA.json,78465024,R,300000.0,SARAPANCHA,1,2025-01-28
117951|2023|TA|5,117951,Biswamathpur,2023,TA,2023_TA.json,69853407,R,100000.0,SARAPANCHA,1,2024-10-01
117951|2023|TA|6,117951,Biswamathpur,2023,TA,2023_TA.json,78447588,R,195093.0,sarpanch,7,2025-06-16
117951|2023|TA|7,117951,Biswamathpur,2023,TA,2023_TA.json,69910003,R,73279.0,GP,19,2025-08-20
117951|2023|TA|8,117951,Biswamathpur,2023,TA,2023_TA.json,69837279,R,50000.0,sarapanch,13,2025-03-28
117951|2023|TA|9,117951,Biswamathpur,2023,TA,2023_TA.json,69830257,R,70000.0,SARAPANCHA,1,2025-05-01
117951|2023|TA|10,117951,Biswamathpur,2023,TA,2023_TA.json,78449148,R,150000.0,SARAPANCHA,1,2025-05-01
117951|2023|TA|11,117951,Biswamathpur,2023,TA,2023_TA.json,69844889,R,75000.0,SARAPANCHA,1,2025-05-01
117951|2023|TA|12,117951,Biswamathpur,2023,TA,2023_TA.json,78466559,R,103695.0,SARAPANCHA,1,2025-05-01
117951|2023|TA|13,117951,Biswamathpur,2023,TA,2023_TA.json,78453646,R,100000.0,GP,2,2025-09-24
117951|2023|TA|14,117951,Biswamathpur,2023,TA,2023_TA.json,69898097,R,200000.0,GP,8,2025-12-25
117951|2023|TA|15,117951,Biswamathpur,2023,TA,2023_TA.json,78450132,R,161085.0,GP,24,2026-01-05
117951|2023|TA|16,117951,Biswamathpur,2023,TA,2023_TA.json,69854522,R,200000.0,GP,9,2026-01-12
117951|2023|TA|17,117951,Biswamathpur,2023,TA,2023_TA.json,69860405,R,135279.0,GP,5,2026-01-12
117951|2023|TA|18,117951,Biswamathpur,2023,TA,2023_TA.json,78466235,R,100000.0,GP,23,2026-01-12
117951|2023|TA|19,117951,Biswamathpur,2023,TA,2023_TA.json,69843001,R,48000.0,GP,11,2026-01-12
117951|2023|TA|20,117951,Biswamathpur,2023,TA,2023_TA.json,69842037,R,127279.0,GP,4,2026-02-01
117951|2023|TA|21,117951,Biswamathpur,2023,TA,2023_TA.json,69839770,R,50000.0,GP,4,2026-02-01
117951|2023|TA|22,117951,Biswamathpur,2023,TA,2023_TA.json,78438619,R,50000.0,GP,15,2026-02-01
117951|2023|TA|23,117951,Biswamathpur,2023,TA,2023_TA.json,69830937,R,70000.0,GP,16,2026-02-01
117951|2023|TA|24,117951,Biswamathpur,2023,TA,2023_TA.json,69844072,R,75000.0,GP,21,2026-02-01
117951|2024|TA|0,117951,Biswamathpur,2024,TA,2024_TA.json,102979344,R,50000.0,SARAPANCHA,1,2025-01-06
117951|2024|TA|1,117951,Biswamathpur,2024,TA,2024_TA.json,102979154,R,330000.0,SARAPANCHA,1,2024-12-24
117951|2024|TA|2,117951,Biswamathpur,2024,TA,2024_TA.json,99368323,R,30000.0,SARAPANCHA,41,2025-01-06
117951|2024|TA|3,117951,Biswamathpur,2024,TA,2024_TA.json,100211323,R,100000.0,sarpanch,22,2025-06-16
117951|2024|TA|4,117951,Biswamathpur,2024,TA,2024_TA.json,100220623,R,150000.0,GP,15,2025-08-20
117951|2024|TA|5,117951,Biswamathpur,2024,TA,2024_TA.json,100219982,R,150000.0,Sarapanch,13,2025-03-28
117951|2024|TA|6,117951,Biswamathpur,2024,TA,2024_TA.json,99369729,R,63000.0,sarapanch,4,2025-03-28
117951|2024|TA|7,117951,Biswamathpur,2024,TA,2024_TA.json,100205302,R,100000.0,sarapanch,25,2025-03-28
117951|2024|TA|8,117951,Biswamathpur,2024,TA,2024_TA.json,100076092,R,150000.0,SARAPANCHA,1,2025-05-01
117951|2024|TA|9,117951,Biswamathpur,2024,TA,2024_TA.json,99365782,R,100000.0,SARAPANCHA,1,2025-05-01
117951|2024|TA|10,117951,Biswamathpur,2024,TA,2024_TA.json,99370405,R,40000.0,SARAPANCHA,1,2025-05-07
117951|2024|TA|11,117951,Biswamathpur,2024,TA,2024_TA.json,100213678,R,100000.0,SARAPANCHA,1,2025-05-01
117951|2024|TA|12,117951,Biswamathpur,2024,TA,2024_TA.json,100077382,R,100000.0,GP,24,2025-08-18
117951|2024|TA|13,117951,Biswamathpur,2024,TA,2024_TA.json,101370275,R,67118.0,SARAPANCHA,41,2025-05-20
117951|2024|TA|14,117951,Biswamathpur,2024,TA,2024_TA.json,100215007,R,114780.0,GP,17,2025-09-15
117951|2024|TA|15,117951,Biswamathpur,2024,TA,2024_TA.json,100217369,R,100000.0,GP,20,2025-09-15
117951|2024|TA|16,117951,Biswamathpur,2024,TA,2024_TA.json,99364748,R,190000.0,GP,12,2025-12-12
117951|2024|TA|17,117951,Biswamathpur,2024,TA,2024_TA.json,99363994,R,100118.0,GP,18,2026-01-05
117951|2024|TA|18,117951,Biswamathpur,2024,TA,2024_TA.json,100210171,R,100000.0,GP,23,2026-01-12
117951|2024|TA|19,117951,Biswamathpur,2024,TA,2024_TA.json,100074736,R,200000.0,GP,10,2026-01-12
117951|2024|TA|20,117951,Biswamathpur,2024,TA,2024_TA.json,100219381,R,200000.0,GP,11,2026-01-12
117951|2024|TA|21,117951,Biswamathpur,2024,TA,2024_TA.json,99368969,R,60000.0,GP,5,2026-02-01
117951|2024|TA|22,117951,Biswamathpur,2024,TA,2024_TA.json,99362422,R,140000.0,GP,16,2026-02-01
117951|2024|TA|23,117951,Biswamathpur,2024,TA,2024_TA.json,100203720,R,76824.0,GP,1,2026-02-01
117951|2024|TA|24,117951,Biswamathpur,2024,TA,2024_TA.json,99481915,R,70000.0,GP,2,2026-01-01
117951|2025|TA|0,117951,Biswamathpur,2025,TA,2025_TA.json,121796911,R,400000.0,SARAPANCHA,2,2025-10-16
117951|2025|TA|1,117951,Biswamathpur,2025,TA,2025_TA.json,121797055,R,510000.0,GP,22,2025-12-12
117951|2025|TA|2,117951,Biswamathpur,2025,TA,2025_TA.json,121835287,R,150000.0,GP,18,2026-01-08
117951|2025|TA|3,117951,Biswamathpur,2025,TA,2025_TA.json,127434272,R,230000.0,GP,24,2026-01-01
117951|2025|TA|4,117951,Biswamathpur,2025,TA,2025_TA.json,121838664,R,200000.0,GP,19,2025-12-22
117951|2025|TA|5,117951,Biswamathpur,2025,TA,2025_TA.json,121875120,R,144824.0,GP,25,2026-01-02
117951|2025|TA|6,117951,Biswamathpur,2025,TA,2025_TA.json,121839866,R,200000.0,GP,21,2026-01-02
117951|2025|TA|7,117951,Biswamathpur,2025,TA,2025_TA.json,121839463,R,314780.0,GP,20,2026-01-02
117951|2025|TA|8,117951,Biswamathpur,2025,TA,2025_TA.json,121797522,R,3500.0,GP,1,2026-01-02
117951|2025|TA|9,117951,Biswamathpur,2025,TA,2025_TA.json,121797701,R,3500.0,GP,2,2026-01-02
117951|2025|TA|10,117951,Biswamathpur,2025,TA,2025_TA.json,121796822,R,116118.0,GP,8,2026-01-01
117951|2025|TA|11,117951,Biswamathpur,2025,TA,2025_TA.json,121797409,R,3500.0,GP,3,2026-01-08
117951|2025|TA|12,117951,Biswamathpur,2025,TA,2025_TA.json,121799777,R,62618.0,GP,4,2026-01-08
117951|2025|TA|13,117951,Biswamathpur,2025,TA,2025_TA.json,121796760,R,30000.0,GP,5,2026-01-08
117951|2025|TA|14,117951,Biswamathpur,2025,TA,2025_TA.json,113468094,R,39000.0,GP,6,2026-01-08
117951|2025|TA|15,117951,Biswamathpur,2025,TA,2025_TA.json,121837616,R,40000.0,GP,10,2026-01-05
117951|2025|TA|16,117951,Biswamathpur,2025,TA,2025_TA.json,121836389,R,50000.0,GP,12,2026-01-12
117951|2025|TA|17,117951,Biswamathpur,2025,TA,2025_TA.json,121836854,R,50000.0,GP,15,2026-01-15
117951|2025|TA|18,117951,Biswamathpur,2025,TA,2025_TA.json,121838294,R,100000.0,GP,16,2026-01-15
117951|2025|TA|19,117951,Biswamathpur,2025,TA,2025_TA.json,121837168,R,12000.0,GP,17,2026-01-15
117951|2025|TA|20,117951,Biswamathpur,2025,TA,2025_TA.json,121870602,R,30000.0,GP,23,2026-01-15
117951|2025|TA|21,117951,Biswamathpur,2025,TA,2025_TA.json,121870790,R,230000.0,GP,24,2026-01-15
117951|2025|TA|22,117951,Biswamathpur,2025,TA,2025_TA.json,121833970,R,150000.0,GP,14,2026-01-15
117951|2025|TA|23,117951,Biswamathpur,2025,TA,2025_TA.json,121796675,R,35000.0,GP,7,2026-01-15
117951|2025|TA|24,117951,Biswamathpur,2025,TA,2025_TA.json,127434199,R,150000.0,GP,18,2026-01-01
117951|2025|TA|25,117951,Biswamathpur,2025,TA,2025_TA.json,127434229,R,30000.0,GP,23,2026-01-01
117951|2025|TA|26,117951,Biswamathpur,2025,TA,2025_TA.json,127434152,R,12000.0,GP,17,2026-02-01
117951|2025|TA|27,117951,Biswamathpur,2025,TA,2025_TA.json,127434382,R,150000.0,GP,14,2026-02-01
117951|2025|TA|28,117951,Biswamathpur,2025,TA,2025_TA.json,127434092,R,50000.0,GP,15,2026-02-01
118012|2020|TA|0,118012,Sharagada,2020,TA,2020_TA.json,51918217,R,748396.0,GP,2,2021-10-11
118012|2020|TA|1,118012,Sharagada,2020,TA,2020_TA.json,44227218,R,240000.0,GP,2,2021-01-05
118012|2020|TA|2,118012,Sharagada,2020,TA,2020_TA.json,44227259,R,300000.0,GP,3,2021-01-11
118012|2020|TA|3,118012,Sharagada,2020,TA,2020_TA.json,44227250,R,100000.0,GP,2,2021-08-03
118012|2020|TA|4,118012,Sharagada,2020,TA,2020_TA.json,51917574,R,150000.0,GP,3,2021-04-06
118012|2020|TA|5,118012,Sharagada,2020,TA,2020_TA.json,44227393,N,,NR,NR,2022-02-09
118012|2020|TA|6,118012,Sharagada,2020,TA,2020_TA.json,44227382,N,,NR,NR,2022-02-09
118012|2020|TA|7,118012,Sharagada,2020,TA,2020_TA.json,44227369,N,,NR,NR,2022-02-09
118012|2020|TA|8,118012,Sharagada,2020,TA,2020_TA.json,60561586,R,740395.0,GP,2,2021-12-06
118012|2020|TA|9,118012,Sharagada,2020,TA,2020_TA.json,60561431,R,900000.0,GP,3,2021-12-06
118012|2020|TA|10,118012,Sharagada,2020,TA,2020_TA.json,87228126,R,70000.0,GP,3,2022-11-03
118012|2020|TA|11,118012,Sharagada,2020,TA,2020_TA.json,87228010,R,150000.0,GP,2,2022-10-05
118012|2020|TA|12,118012,Sharagada,2020,TA,2020_TA.json,87228076,R,70000.0,GP,3,2022-10-07
118012|2020|TA|13,118012,Sharagada,2020,TA,2020_TA.json,87228170,R,259326.0,GP,3,2023-07-04
118012|2021|TA|0,118012,Sharagada,2021,TA,2021_TA.json,47855518,N,,NR,NR,2021-12-28
118012|2021|TA|1,118012,Sharagada,2021,TA,2021_TA.json,47855464,N,,NR,NR,2021-12-28
118012|2021|TA|2,118012,Sharagada,2021,TA,2021_TA.json,47855560,N,,NR,NR,2021-12-28
118012|2021|TA|3,118012,Sharagada,2021,TA,2021_TA.json,47855539,N,,NR,NR,2021-12-28
118012|2021|TA|4,118012,Sharagada,2021,TA,2021_TA.json,47855486,N,,NR,NR,2021-12-28
118012|2021|TA|5,118012,Sharagada,2021,TA,2021_TA.json,56192487,R,50000.0,GP,2,2021-11-08
118012|2021|TA|6,118012,Sharagada,2021,TA,2021_TA.json,56192687,R,100395.0,GP,3,2021-09-13
118012|2021|TA|7,118012,Sharagada,2021,TA,2021_TA.json,56169082,R,200000.0,GP,3,2021-11-08
118012|2021|TA|8,118012,Sharagada,2021,TA,2021_TA.json,56169034,R,200000.0,GP,3,2021-12-02
118012|2021|TA|9,118012,Sharagada,2021,TA,2021_TA.json,56168852,R,288000.0,GP,3,2021-10-07
118012|2021|TA|10,118012,Sharagada,2021,TA,2021_TA.json,56168982,R,500000.0,GP,3,2021-11-02
118012|2021|TA|11,118012,Sharagada,2021,TA,2021_TA.json,56168872,R,80000.0,GP,3,2021-11-10
118012|2021|TA|12,118012,Sharagada,2021,TA,2021_TA.json,56168958,R,270000.0,gp,2,2021-12-02
118012|2021|TA|13,118012,Sharagada,2021,TA,2021_TA.json,56168889,R,240000.0,gp,3,2021-11-03
118012|2021|TA|14,118012,Sharagada,2021,TA,2021_TA.json,56168929,R,159197.0,GP,3,2021-12-02
118012|2021|TA|15,118012,Sharagada,2021,TA,2021_TA.json,56168881,R,251198.0,GP,2,2021-12-02
118012|2022|TA|0,118012,Sharagada,2022,TA,2022_TA.json,66671755,R,250000.0,gp,3,2022-10-17
118012|2022|TA|1,118012,Sharagada,2022,TA,2022_TA.json,66671698,R,200000.0,GP,2,2022-11-08
118012|2022|TA|2,118012,Sharagada,2022,TA,2022_TA.json,66671467,R,250000.0,GP,2,2022-09-07
118012|2022|TA|3,118012,Sharagada,2022,TA,2022_TA.json,66671957,R,400000.0,GP,5,2022-10-21
118012|2022|TA|4,118012,Sharagada,2022,TA,2022_TA.json,66671541,R,90000.0,GP,7,2022-11-08
118012|2022|TA|5,118012,Sharagada,2022,TA,2022_TA.json,66671436,R,103035.0,GP,3,2022-11-02
118012|2022|TA|6,118012,Sharagada,2022,TA,2022_TA.json,66671732,R,300000.0,GP,3,2022-09-08
118012|2022|TA|7,118012,Sharagada,2022,TA,2022_TA.json,66671294,R,200000.0,GP,3,2022-12-02
118012|2022|TA|8,118012,Sharagada,2022,TA,2022_TA.json,66671371,R,240000.0,GP,4,2022-12-06
118012|2022|TA|9,118012,Sharagada,2022,TA,2022_TA.json,66671655,R,150000.0,GP,3,2022-12-03
118012|2022|TA|10,118012,Sharagada,2022,TA,2022_TA.json,66671573,R,150000.0,GP,3,2022-12-08
118012|2022|TA|11,118012,Sharagada,2022,TA,2022_TA.json,66661960,R,192000.0,GP,3,2023-09-06
118012|2022|TA|12,118012,Sharagada,2022,TA,2022_TA.json,66671825,R,100710.0,GP,3,2022-12-08
118012|2022|TA|13,118012,Sharagada,2022,TA,2022_TA.json,66671018,R,450000.0,GP,2,2023-05-03
118012|2023|TA|0,118012,Sharagada,2023,TA,2023_TA.json,81547602,R,280000.0,GP,3,2023-04-19
118012|2023|TA|1,118012,Sharagada,2023,TA,2023_TA.json,81546328,R,240000.0,GP,4,2023-05-02
118012|2023|TA|2,118012,Sharagada,2023,TA,2023_TA.json,81546030,R,500000.0,GP,3,2023-05-05
118012|2023|TA|3,118012,Sharagada,2023,TA,2023_TA.json,81545464,R,216000.0,GP,2,2023-05-08
118012|2023|TA|4,118012,Sharagada,2023,TA,2023_TA.json,81547410,R,101723.0,GP,3,2023-06-12
118012|2023|TA|5,118012,Sharagada,2023,TA,2023_TA.json,81545864,R,65723.0,GP,3,2023-06-05
118012|2023|TA|6,118012,Sharagada,2023,TA,2023_TA.json,81552897,R,150000.0,GP,3,2023-05-04
118012|2023|TA|7,118012,Sharagada,2023,TA,2023_TA.json,81551790,R,289297.0,GP,3,2023-05-11
118012|2023|TA|8,118012,Sharagada,2023,TA,2023_TA.json,81564141,R,200000.0,GP,2,2023-05-04
118012|2023|TA|9,118012,Sharagada,2023,TA,2023_TA.json,81550908,R,500000.0,GP,2,2023-05-06
118012|2023|TA|10,118012,Sharagada,2023,TA,2023_TA.json,81557198,R,200000.0,GP,2,2023-07-04
118012|2023|TA|11,118012,Sharagada,2023,TA,2023_TA.json,81546656,R,210000.0,GP,3,2023-06-10
118012|2023|TA|12,118012,Sharagada,2023,TA,2023_TA.json,81549199,R,77241.0,GP,3,2024-07-02
118012|2023|TA|13,118012,Sharagada,2023,TA,2023_TA.json,81550346,R,272759.0,GP,3,2024-06-10
118012|2023|TA|14,118012,Sharagada,2023,TA,2023_TA.json,81558725,R,157190.0,gp,3,2024-05-04
118012|2023|TA|15,118012,Sharagada,2023,TA,2023_TA.json,81545675,R,50000.0,gp,3,2023-06-08
118012|2023|TA|16,118012,Sharagada,2023,TA,2023_TA.json,81547902,R,200000.0,GP,3,2023-07-04
118012|2023|TA|17,118012,Sharagada,2023,TA,2023_TA.json,81553710,R,160703.0,GP,3,2023-11-03
118012|2023|TA|18,118012,Sharagada,2023,TA,2023_TA.json,127284699,R,400000.0,GP,3,2025-04-02
118012|2023|TA|19,118012,Sharagada,2023,TA,2023_TA.json,127284719,R,372946.0,GP,3,2025-11-04
118012|2024|TA|0,118012,Sharagada,2024,TA,2024_TA.json,102341869,R,70000.0,gp,3,2024-04-10
118012|2024|TA|1,118012,Sharagada,2024,TA,2024_TA.json,102342385,R,293744.0,GP,2,2024-05-04
118012|2024|TA|2,118012,Sharagada,2024,TA,2024_TA.json,102342005,R,178232.0,GP,2,2024-04-06
118012|2024|TA|3,118012,Sharagada,2024,TA,2024_TA.json,102342487,R,50160.0,GP,2,2023-05-06
118012|2024|TA|4,118012,Sharagada,2024,TA,2024_TA.json,102343900,R,289297.0,GP,2,2024-04-05
118012|2024|TA|5,118012,Sharagada,2024,TA,2024_TA.json,102340851,R,381000.0,GP,2,2024-04-20
118012|2024|TA|6,118012,Sharagada,2024,TA,2024_TA.json,102342138,R,280000.0,GP,3,2023-05-03
118012|2024|TA|7,118012,Sharagada,2024,TA,2024_TA.json,102343735,R,150000.0,GP,3,2024-04-11
118012|2024|TA|8,118012,Sharagada,2024,TA,2024_TA.json,102343547,R,217893.0,GP,3,2024-05-04
118012|2024|TA|9,118012,Sharagada,2024,TA,2024_TA.json,102596404,R,65000.0,GP,3,2024-04-06
118012|2024|TA|10,118012,Sharagada,2024,TA,2024_TA.json,102342842,R,500000.0,GP,3,2024-04-05
118012|2024|TA|11,118012,Sharagada,2024,TA,2024_TA.json,102341511,R,435232.0,GP,4,2024-04-06
118012|2024|TA|12,118012,Sharagada,2024,TA,2024_TA.json,102341643,R,381000.0,GP,4,2024-04-06
118012|2024|TA|13,118012,Sharagada,2024,TA,2024_TA.json,102343408,R,200000.0,GP,3,2024-04-06
118012|2024|TA|14,118012,Sharagada,2024,TA,2024_TA.json,102342621,R,200000.0,GP,3,2025-01-04
118012|2024|TA|15,118012,Sharagada,2024,TA,2024_TA.json,102343110,R,200000.0,GP,3,2025-08-12
118012|2025|TA|0,118012,Sharagada,2025,TA,2025_TA.json,121695669,R,324000.0,GP,3,2025-11-05
118012|2025|TA|1,118012,Sharagada,2025,TA,2025_TA.json,121696320,R,200000.0,GP,3,2025-09-10
118012|2025|TA|2,118012,Sharagada,2025,TA,2025_TA.json,121695901,R,100000.0,GP,3,2025-04-12
118012|2025|TA|3,118012,Sharagada,2025,TA,2025_TA.json,126963579,R,100000.0,GP,3,2025-05-07
118012|2025|TA|4,118012,Sharagada,2025,TA,2025_TA.json,121695825,R,200000.0,GP,3,2025-05-07
118012|2025|TA|5,118012,Sharagada,2025,TA,2025_TA.json,121695506,R,426232.0,GP,3,2025-04-11
118012|2025|TA|6,118012,Sharagada,2025,TA,2025_TA.json,121695422,R,390000.0,GP,3,2025-04-05
118012|2025|TA|7,118012,Sharagada,2025,TA,2025_TA.json,121695555,R,300000.0,GP,3,2025-04-05
118012|2025|TA|8,118012,Sharagada,2025,TA,2025_TA.json,121695789,R,400000.0,GP,2,2025-04-05
118012|2025|TA|9,118012,Sharagada,2025,TA,2025_TA.json,121695457,R,65000.0,gp,5,2025-10-07
118012|2025|TA|10,118012,Sharagada,2025,TA,2025_TA.json,121695585,R,200000.0,gp,7,2025-10-07
118012|2025|TA|11,118012,Sharagada,2025,TA,2025_TA.json,121695626,R,100000.0,GP,3,2025-09-02
118012|2025|TA|12,118012,Sharagada,2025,TA,2025_TA.json,121695863,R,100000.0,GP,3,2025-09-02
118012|2025|TA|13,118012,Sharagada,2025,TA,2025_TA.json,121696208,R,200000.0,GP,3,2025-11-05
118012|2025|TA|14,118012,Sharagada,2025,TA,2025_TA.json,128411938,R,200000.0,GP,3,2026-02-03
118012|2025|TA|15,118012,Sharagada,2025,TA,2025_TA.json,128411960,R,100000.0,GP,3,2026-02-04
118012|2025|TA|16,118012,Sharagada,2025,TA,2025_TA.json,121695717,R,62476.0,GP,3,2025-12-11
118939|2020|TA|0,118939,Dutimendi,2020,TA,2020_TA.json,44220672,R,180000.0,SARPANCH,1,2021-05-01
118939|2020|TA|1,118939,Dutimendi,2020,TA,2020_TA.json,44229357,R,62350.0,SARPANCH,2,2021-05-10
118939|2020|TA|2,118939,Dutimendi,2020,TA,2020_TA.json,44229515,R,40000.0,SARPANCH,6,2021-11-01
118939|2020|TA|3,118939,Dutimendi,2020,TA,2020_TA.json,44220721,R,100000.0,SARPANCH,5,2021-11-01
118939|2020|TA|4,118939,Dutimendi,2020,TA,2020_TA.json,44229586,R,40000.0,SARPANCH,6,2021-08-01
118939|2020|TA|5,118939,Dutimendi,2020,TA,2020_TA.json,44229608,R,150000.0,SARPANCH,6,2022-01-01
118939|2020|TA|6,118939,Dutimendi,2020,TA,2020_TA.json,44229447,R,100000.0,SARPANCH,6,2022-01-01
118939|2020|TA|7,118939,Dutimendi,2020,TA,2020_TA.json,44229469,R,100000.0,SARPANCH,1,2022-07-01
118939|2020|TA|8,118939,Dutimendi,2020,TA,2020_TA.json,44229180,R,120000.0,SARPANCH,1,2023-08-07
118939|2020|TA|9,118939,Dutimendi,2020,TA,2020_TA.json,44229080,R,30000.0,SARPANCH,1,2025-03-15
118939|2020|TA|10,118939,Dutimendi,2020,TA,2020_TA.json,44229627,R,182350.0,sarpanch,5,2025-03-04
118939|2020|TA|11,118939,Dutimendi,2020,TA,2020_TA.json,44229565,R,60000.0,SARPANCH,3,2025-09-10
118939|2020|TA|12,118939,Dutimendi,2020,TA,2020_TA.json,44229496,R,100000.0,SARPANCH,5,2025-10-07
118939|2021|TA|0,118939,Dutimendi,2021,TA,2021_TA.json,48569878,R,490000.0,SARPANCH,9,2021-10-20
118939|2021|TA|1,118939,Dutimendi,2021,TA,2021_TA.json,48621117,R,100000.0,s,6,2022-01-01
118939|2021|TA|2,118939,Dutimendi,2021,TA,2021_TA.json,48566224,R,140000.0,SARPANCH,6,2022-01-01
118939|2021|TA|3,118939,Dutimendi,2021,TA,2021_TA.json,48566328,R,70000.0,SARPANCH,1,2022-05-04
118939|2021|TA|4,118939,Dutimendi,2021,TA,2021_TA.json,48567910,R,100000.0,SARPANCH,6,2022-05-01
